% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.462482460e+02 +2.462482460e+02 +1.246248246e+03 +1.246248246e+03 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01 +3.6051e-02 +2.4125e-01 +9.9379e-01 +1.3802e+00 +1.3900e+00
42 +1.573814627e+02 +1.573814627e+02 +1.157381463e+03 +1.157381463e+03 +4.6791e-01 +9.2491e-01 -8.5563e-02 +9.5023e-01 +1.3123e+00 -3.3806e-01 -1.3869e-01 +1.4512e-01 +5.1320e-01 +1.3486e+00
182 +9.763085478e+01 +9.763085478e+01 +1.097630855e+03 +1.097630855e+03 -4.7597e-01 +1.6910e+00 +7.1934e-01 +2.3517e+00 +3.9836e-01 -1.0507e+00 -1.0527e+00 +5.2770e-01 -4.7402e-01 +1.0075e+00
872 +6.117665106e+01 +6.117665106e+01 +1.061176651e+03 +1.061176651e+03 -1.6080e+00 +1.9067e+00 +1.1283e+00 +2.2061e+00 +1.7897e+00 -2.7588e+00 -2.7590e+00 +7.2789e-01 -1.2981e+00 -4.0286e-01
947 +3.899700844e+01 +3.899700844e+01 +1.038997008e+03 +1.038997008e+03 -1.3866e+00 +1.9372e+00 +1.2163e+00 +1.9696e+00 +1.7163e+00 -2.7184e+00 -2.7621e+00 +7.3776e-01 -1.3675e+00 -4.7024e-01
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.643673821e+02 +5.643673821e+02 +6.343973821e+02 +6.343973821e+02 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01 +3.6051e-02 +2.4125e-01 +9.9379e-01 +1.3802e+00 +1.3900e+00
15 +3.907719051e+02 +3.907719051e+02 +4.608019051e+02 +4.608019051e+02 +7.5520e-01 +9.1289e-01 -3.7204e-01 +1.0636e+00 +2.2115e-02 -5.7516e-02 +3.7012e-02 +8.0531e-01 +9.2588e-01 +6.7377e-01
71 +2.430998754e+02 +2.430998754e+02 +3.131298754e+02 +3.131298754e+02 +1.2920e+00 +3.0937e-01 -1.0637e+00 -3.1419e-02 +6.3344e-01 -1.2191e+00 -5.4348e-01 +9.6676e-01 +6.9770e-01 +2.5950e-01
121 +1.556111163e+02 +1.556111163e+02 +2.256411163e+02 +2.256411163e+02 +1.9996e+00 +1.4117e-01 -3.4577e+00 -1.7519e+00 +1.6472e+00 -4.2839e+00 -1.8794e+00 +1.6057e+00 +1.8199e-02 -1.1508e+00
160 +9.866269485e+01 +9.866269485e+01 +1.686926949e+02 +1.686926949e+02 +5.7862e-01 -1.8408e+00 -3.2714e+00 -2.3201e+00 +1.0360e+00 -5.1584e+00 -2.0601e+00 +1.8550e+00 -1.2086e+00 +8.8754e-02
660 +4.163956607e+01 +4.163956607e+01 +1.116695661e+02 +1.116695661e+02 -7.3060e-01 -2.2332e+00 -4.2934e+00 -1.6054e+00 -5.3220e-02 -3.8663e+00 -7.0803e-01 +3.1069e-01 -3.0441e+00 +7.7179e-01
677 +3.842289516e+01 +3.842289516e+01 +1.084528952e+02 +1.084528952e+02 -3.9560e-01 -2.4213e+00 -4.2427e+00 -1.6209e+00 -4.0922e-02 -3.5841e+00 -7.1790e-01 +3.8927e-01 -3.1283e+00 +1.1422e+00
870 +2.148836106e+01 +2.148836106e+01 +9.151836106e+01 +9.151836106e+01 -7.3334e-01 -2.5817e+00 -4.4941e+00 -1.6831e+00 -1.9130e-01 -3.3446e+00 -9.6566e-01 +3.1354e-01 -3.3280e+00 +7.4894e-01
947 +1.573641959e+01 +1.573641959e+01 +8.576641959e+01 +8.576641959e+01 -7.2248e-01 -2.6186e+00 -4.5018e+00 -1.7045e+00 -2.5105e-01 -3.3843e+00 -8.9874e-01 +2.3052e-01 -3.2949e+00 +8.5110e-01
986 +9.972825358e+00 +9.972825358e+00 +8.000282536e+01 +8.000282536e+01 -6.9890e-01 -2.5459e+00 -4.5218e+00 -1.7600e+00 -2.0427e-01 -3.4136e+00 -9.1348e-01 +2.7225e-01 -3.2594e+00 +7.3913e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.151741939e+03 +1.151741939e+03 +1.103521939e+03 +1.103521939e+03 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01 +3.6051e-02 +2.4125e-01 +9.9379e-01 +1.3802e+00 +1.3900e+00
2 +9.223227841e+02 +9.223227841e+02 +8.741027841e+02 +8.741027841e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01
11 +5.905716709e+02 +5.905716709e+02 +5.423516709e+02 +5.423516709e+02 -2.0698e-01 +6.8403e-01 -4.6642e-01 +1.5862e+00 +1.5039e-01 +3.1187e-02 +1.2626e-01 +7.7244e-02 +7.8663e-01 +9.6979e-01
51 +3.229136755e+02 +3.229136755e+02 +2.746936755e+02 +2.746936755e+02 -1.0639e+00 +2.8871e-01 -5.2734e-01 +1.2403e+00 -3.1372e-01 -7.4123e-02 +5.3226e-01 +2.6197e-01 -7.9434e-01 +2.0842e+00
87 +2.374151367e+02 +2.374151367e+02 +1.891951367e+02 +1.891951367e+02 -1.0542e+00 -1.6427e+00 -1.6342e+00 +2.1820e+00 -4.4454e-01 +1.1160e+00 -1.0691e+00 +8.7296e-01 -2.2497e+00 +3.6238e+00
