% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.441936675e+07 +2.441936675e+07 +2.441944302e+07 +2.441944302e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00
2 +6.829113368e+06 +6.829113368e+06 +6.829189638e+06 +6.829189638e+06 +4.1338e+00 +1.3236e+00 -4.0246e+00
11 +2.109681151e+06 +2.109681151e+06 +2.109757421e+06 +2.109757421e+06 +2.0605e+00 -4.6817e+00 -2.2308e+00
26 +4.581435091e+05 +4.581435091e+05 +4.582197791e+05 +4.582197791e+05 -1.5002e+00 -3.0340e+00 -2.4892e+00
31 +3.612072160e+05 +3.612072160e+05 +3.612834860e+05 +3.612834860e+05 -4.2415e+00 -4.4605e+00 +3.0798e-01
40 +1.731355916e+02 +1.731355916e+02 +2.494055916e+02 +2.494055916e+02 +4.9613e+00 -4.2182e+00 -5.7322e-01
346 +4.955363321e+01 +4.955363321e+01 +1.258236332e+02 +1.258236332e+02 +1.6291e+00 -3.4340e+00 -1.2277e+00
557 +3.122420035e+01 +3.122420035e+01 +1.074942004e+02 +1.074942004e+02 +1.4104e+00 -3.4279e+00 -1.2041e+00
630 +2.176311865e+01 +2.176311865e+01 +9.803311865e+01 +9.803311865e+01 +3.3821e+00 -3.9700e+00 -7.0699e-01
1026 +1.181559592e+01 +1.181559592e+01 +8.808559592e+01 +8.808559592e+01 +2.4494e+00 -3.3495e+00 -1.5108e+00
2109 +9.365193781e+00 +9.365193781e+00 +8.563519378e+01 +8.563519378e+01 +1.8278e+00 -2.8949e+00 -2.1048e+00
2926 +6.286456991e+00 +6.286456991e+00 +8.255645699e+01 +8.255645699e+01 +9.9158e-01 -2.3653e+00 -2.7828e+00
3527 +3.967706256e+00 +3.967706256e+00 +8.023770626e+01 +8.023770626e+01 +7.7330e-01 -2.8441e+00 -2.0061e+00
3699 +2.485248853e+00 +2.485248853e+00 +7.875524885e+01 +7.875524885e+01 +4.6980e-01 -3.3676e+00 -1.1452e+00
4210 +1.518155264e+00 +1.518155264e+00 +7.778815526e+01 +7.778815526e+01 +5.3843e-02 -3.5377e+00 -8.1278e-01
4281 +9.332850397e-01 +9.332850397e-01 +7.720328504e+01 +7.720328504e+01 +7.5371e-03 -3.4190e+00 -9.8831e-01
4403 +5.375402770e-01 +5.375402770e-01 +7.680754028e+01 +7.680754028e+01 -1.6606e-01 -3.1304e+00 -1.4044e+00
4681 +3.935493702e-01 +3.935493702e-01 +7.666354937e+01 +7.666354937e+01 -3.7617e-01 -2.9888e+00 -1.5874e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
