% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.370311999e+07 +7.370311999e+07 +7.370319626e+07 +7.370319626e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
2 +4.873795755e+06 +4.873795755e+06 +4.873872025e+06 +4.873872025e+06 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
4 +2.067342534e+06 +2.067342534e+06 +2.067418804e+06 +2.067418804e+06 -3.5811e+00 -7.8239e-01 +4.1574e+00 +2.9221e+00 +4.5949e+00
5 +2.703030740e+05 +2.703030740e+05 +2.703793440e+05 +2.703793440e+05 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00
20 +5.419110055e+04 +5.419110055e+04 +5.426737055e+04 +5.426737055e+04 -3.7009e+00 +6.8824e-01 -3.0609e-01 -4.8810e+00 -1.6288e+00
45 +4.174415528e+01 +4.174415528e+01 +1.180141553e+02 +1.180141553e+02 +5.5741e-01 -3.6429e+00 +2.4913e+00 +3.3399e+00 +8.8937e-01
264 +3.596717181e+01 +3.596717181e+01 +1.122371718e+02 +1.122371718e+02 +1.7878e+00 -1.6024e+00 +3.5237e+00 +2.5370e-02 +1.2250e-01
873 +1.748878532e+01 +1.748878532e+01 +9.375878532e+01 +9.375878532e+01 +4.7445e-01 -2.8513e+00 +1.9833e+00 +1.6239e+00 +1.3565e-01
2286 +1.502318267e+01 +1.502318267e+01 +9.129318267e+01 +9.129318267e+01 -2.5385e-01 -2.3994e+00 +1.8832e+00 +8.6584e-01 +1.7730e-01
2803 +9.888610550e+00 +9.888610550e+00 +8.615861055e+01 +8.615861055e+01 +2.6082e-01 -2.9218e+00 +8.2161e-01 +9.4968e-01 +3.4207e-01
3268 +6.201306196e+00 +6.201306196e+00 +8.247130620e+01 +8.247130620e+01 -7.5057e-02 -3.1765e+00 -2.8651e-01 +7.2952e-01 +3.3181e-01
3483 +3.910593992e+00 +3.910593992e+00 +8.018059399e+01 +8.018059399e+01 -5.2185e-01 -3.2702e+00 -7.2787e-01 +7.2850e-01 +1.7855e-01
4290 +2.496023210e+00 +2.496023210e+00 +7.876602321e+01 +7.876602321e+01 -1.1729e+00 -3.3141e+00 -1.0656e+00 +7.8320e-01 -1.2606e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.842693324e+05 +3.842693324e+05 +3.842467824e+05 +3.842467824e+05 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
7 +9.945362757e+04 +9.945362757e+04 +9.943107757e+04 +9.943107757e+04 +2.0605e+00 -4.6817e+00 -2.2308e+00 -4.5383e+00 -4.0287e+00
12 +3.493004957e+04 +3.493004957e+04 +3.490749957e+04 +3.490749957e+04 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
41 +1.676601688e+03 +1.676601688e+03 +1.654051688e+03 +1.654051688e+03 +2.9628e+00 +3.9152e+00 -2.8697e+00 +3.7322e+00 +4.8129e-01
45 +6.118378978e+02 +6.118378978e+02 +5.892878978e+02 +5.892878978e+02 +5.5741e-01 -3.6429e+00 +2.4913e+00 +3.3399e+00 +7.8735e-01
86 +1.428219475e+02 +1.428219475e+02 +1.202719475e+02 +1.202719475e+02 +5.7740e-01 +2.4313e+00 -1.0777e+00 +1.5548e+00 -1.9393e+00
214 +2.609521959e+01 +2.609521959e+01 +3.545219594e+00 +3.545219594e+00 +9.7417e-01 +6.5886e-01 +2.5669e-01 -9.9831e-01 -1.3749e+00
638 +2.470379065e+01 +2.470379065e+01 +2.153790653e+00 +2.153790653e+00 +1.1149e+00 +8.3118e-01 +1.0668e-01 -1.0984e+00 -1.3350e+00
1304 +1.275663839e+01 +1.275663839e+01 -9.793361606e+00 -9.793361606e+00 +1.7209e+00 +1.0092e+00 +5.7091e-01 -2.0129e+00 -5.1869e-01
2173 +9.190838445e+00 +9.190838445e+00 -1.335916156e+01 -1.335916156e+01 +1.7418e+00 +1.5385e+00 +9.6842e-01 -1.8890e+00 -1.0981e-01
2322 +5.573915269e+00 +5.573915269e+00 -1.697608473e+01 -1.697608473e+01 +1.5853e+00 +2.1496e+00 +1.7744e+00 -1.7728e+00 +3.9717e-01
2389 +3.425277184e+00 +3.425277184e+00 -1.912472282e+01 -1.912472282e+01 +1.8560e+00 +2.2878e+00 +1.8614e+00 -2.0725e+00 +7.0866e-01
2442 +1.968146473e+00 +1.968146473e+00 -2.058185353e+01 -2.058185353e+01 +1.9999e+00 +2.4593e+00 +2.0345e+00 -2.2467e+00 +9.7379e-01
2521 +1.278790055e+00 +1.278790055e+00 -2.127120994e+01 -2.127120994e+01 +2.1424e+00 +2.5210e+00 +2.0631e+00 -2.4065e+00 +1.1234e+00
2561 +9.291977391e-01 +9.291977391e-01 -2.162080226e+01 -2.162080226e+01 +2.2239e+00 +2.4851e+00 +1.9813e+00 -2.5014e+00 +1.1285e+00
2650 +3.467616934e-01 +3.467616934e-01 -2.220323831e+01 -2.220323831e+01 +2.3398e+00 +2.7586e+00 +2.2432e+00 -2.6944e+00 +1.4296e+00
2721 +2.352262290e-01 +2.352262290e-01 -2.231477377e+01 -2.231477377e+01 +2.4240e+00 +2.8947e+00 +2.3651e+00 -2.8146e+00 +1.5976e+00
3553 +1.579035316e-01 +1.579035316e-01 -2.239209647e+01 -2.239209647e+01 +2.5588e+00 +2.8674e+00 +2.3735e+00 -2.9174e+00 +1.7330e+00
3656 +9.993055556e-02 +9.993055556e-02 -2.245006944e+01 -2.245006944e+01 +2.5624e+00 +2.7152e+00 +2.3148e+00 -2.8191e+00 +1.7111e+00
3802 +5.985319675e-02 +5.985319675e-02 -2.249014680e+01 -2.249014680e+01 +2.6027e+00 +2.6119e+00 +2.3110e+00 -2.7809e+00 +1.7609e+00
4059 +3.887187290e-02 +3.887187290e-02 -2.251112813e+01 -2.251112813e+01 +2.6380e+00 +2.6009e+00 +2.3402e+00 -2.8069e+00 +1.8168e+00
4546 +2.490822658e-02 +2.490822658e-02 -2.252509177e+01 -2.252509177e+01 +2.6519e+00 +2.5807e+00 +2.3894e+00 -2.8082e+00 +1.8690e+00
4841 +1.526329769e-02 +1.526329769e-02 -2.253473670e+01 -2.253473670e+01 +2.6359e+00 +2.5617e+00 +2.4214e+00 -2.7934e+00 +1.8769e+00
4970 +9.663210067e-03 +9.663210067e-03 -2.254033679e+01 -2.254033679e+01 +2.6281e+00 +2.5537e+00 +2.4415e+00 -2.7869e+00 +1.8841e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250723059e+06 +1.250723059e+06 +1.250736719e+06 +1.250736719e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
3 +2.461597259e+05 +2.461597259e+05 +2.461733859e+05 +2.461733859e+05 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00
11 +3.553297603e+04 +3.553297603e+04 +3.554663603e+04 +3.554663603e+04 -2.2397e+00 +1.7970e+00 +1.5510e+00 -3.3739e+00 -3.8100e+00
38 +1.216593006e+04 +1.216593006e+04 +1.217959006e+04 +1.217959006e+04 -3.1649e+00 -1.3152e+00 +1.2562e+00 +2.8023e+00 -4.1887e+00
116 +1.312271040e+02 +1.312271040e+02 +1.448871040e+02 +1.448871040e+02 -3.3337e+00 -3.6995e-01 +1.4825e+00 +2.4673e+00 -2.4908e+00
211 +7.557337228e+01 +7.557337228e+01 +8.923337228e+01 +8.923337228e+01 -3.9821e+00 +5.7451e-01 +1.9608e+00 +1.6261e+00 -1.3229e+00
385 +5.938658877e+01 +5.938658877e+01 +7.304658877e+01 +7.304658877e+01 -4.0000e+00 +5.3866e-01 +1.8267e+00 +1.4132e+00 -1.5289e+00
394 +2.625377294e+01 +2.625377294e+01 +3.991377294e+01 +3.991377294e+01 -2.9709e+00 +1.7499e-01 +8.2333e-01 +2.6190e+00 -1.6030e+00
693 +2.492983945e+01 +2.492983945e+01 +3.858983945e+01 +3.858983945e+01 -3.0203e+00 +1.8403e-01 +6.5293e-01 +2.4594e+00 -1.6984e+00
4727 +1.583410904e+01 +1.583410904e+01 +2.949410904e+01 +2.949410904e+01 -3.2073e+00 +1.3275e+00 +2.2539e+00 +1.5167e+00 -4.3076e-01
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.357606839e+06 +3.357606839e+06 +3.358544679e+06 +3.358544679e+06 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
6 +5.998734664e+05 +5.998734664e+05 +6.008113064e+05 +6.008113064e+05 +2.5774e+00 +2.4313e+00 -1.0777e+00 +1.5548e+00 -3.2881e+00
8 +2.046159257e+05 +2.046159257e+05 +2.055537657e+05 +2.055537657e+05 +3.2346e+00 +1.9483e+00 -1.8290e+00 +4.5022e+00 -4.6555e+00
12 +9.708140852e+04 +9.708140852e+04 +9.801924852e+04 +9.801924852e+04 -1.6359e-02 +4.5974e+00 -1.5961e+00 +8.5268e-01 -2.7619e+00
17 +2.430220368e+03 +2.430220368e+03 +3.368060368e+03 +3.368060368e+03 -1.4834e+00 +3.3083e+00 +8.5264e-01 +4.9724e-01 +4.1719e+00
93 +8.708185916e+02 +8.708185916e+02 +1.808658592e+03 +1.808658592e+03 +5.1267e-01 -4.4905e-01 +1.9187e+00 +1.5670e+00 +2.9037e+00
116 +3.410386405e+02 +3.410386405e+02 +1.278878641e+03 +1.278878641e+03 -1.3101e+00 +3.4912e+00 +3.1722e-01 -4.0684e-01 +1.5092e+00
275 +4.439335287e+01 +4.439335287e+01 +9.822333529e+02 +9.822333529e+02 -1.1741e+00 +2.3318e+00 +1.1932e+00 -1.4947e+00 +1.7124e-01
355 +2.966983073e+01 +2.966983073e+01 +9.675098307e+02 +9.675098307e+02 -1.2319e+00 +2.4992e+00 +1.2391e+00 -1.3811e+00 +4.4729e-01
402 +1.779356351e+01 +1.779356351e+01 +9.556335635e+02 +9.556335635e+02 -1.2497e+00 +2.5190e+00 +1.2642e+00 -1.4358e+00 +4.0637e-01
820 +1.343898636e+01 +1.343898636e+01 +9.512789864e+02 +9.512789864e+02 -1.4280e+00 +2.7707e+00 +1.3955e+00 -2.0539e+00 -2.7832e-01
1587 +9.927293938e+00 +9.927293938e+00 +9.477672939e+02 +9.477672939e+02 -1.3755e+00 +2.7726e+00 +1.3221e+00 -1.9523e+00 -2.7671e-01
2058 +6.166881547e+00 +6.166881547e+00 +9.440068815e+02 +9.440068815e+02 -1.7118e+00 +4.0353e+00 +2.7563e+00 -2.9219e+00 -9.8154e-01
3918 +3.938402637e+00 +3.938402637e+00 +9.417784026e+02 +9.417784026e+02 -1.3617e+00 +3.5342e+00 +3.7296e+00 -2.3402e+00 -1.1659e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.813019089e+07 +2.813019089e+07 +2.813011217e+07 +2.813011217e+07 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
2 +2.090899260e+07 +2.090899260e+07 +2.090891388e+07 +2.090891388e+07 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
3 +1.168174300e+05 +1.168174300e+05 +1.167387100e+05 +1.167387100e+05 -3.4239e+00 +4.7059e+00 +4.5717e+00 -1.4624e-01 +3.0028e+00
21 +3.579471939e+03 +3.579471939e+03 +3.500751939e+03 +3.500751939e+03 -3.3782e+00 +2.9428e+00 -1.8878e+00 +2.8533e-01 -3.3435e+00
78 +1.988411700e+02 +1.988411700e+02 +1.201211700e+02 +1.201211700e+02 -2.4792e+00 -3.1515e-01 +2.5619e-01 +1.8023e+00 -4.1691e+00
182 +5.126979283e+01 +5.126979283e+01 -2.745020717e+01 -2.745020717e+01 -9.9866e-01 -1.2326e+00 +1.0324e+00 +1.3507e+00 -1.5185e+00
543 +3.769007702e+01 +3.769007702e+01 -4.102992298e+01 -4.102992298e+01 -1.6410e+00 -1.8135e+00 +1.2025e-01 +1.3544e+00 -2.1911e+00
2571 +2.451749001e+01 +2.451749001e+01 -5.420250999e+01 -5.420250999e+01 -1.2288e+00 -1.5039e+00 -6.3355e-01 +8.5511e-01 -1.5326e+00
2721 +1.497373809e+01 +1.497373809e+01 -6.374626191e+01 -6.374626191e+01 -3.8042e-01 -1.5536e+00 -2.3675e+00 +1.4413e-01 -1.0712e+00
4411 +9.989787671e+00 +9.989787671e+00 -6.873021233e+01 -6.873021233e+01 +3.6912e-01 -9.5359e-01 -2.6434e+00 -7.7693e-02 -9.8857e-01
4803 +6.133098885e+00 +6.133098885e+00 -7.258690112e+01 -7.258690112e+01 +1.5668e+00 -7.1900e-01 -3.2258e+00 -2.9221e-01 -1.0952e+00
% function evaluation | noise-free fitness - Fopt (-5.984300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.988210371e+04 +6.988210371e+04 +6.928367371e+04 +6.928367371e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
