% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.052844947e+02 +1.052844947e+02 +5.293449471e+01 +5.293449471e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00
3 +2.254524176e+01 +2.254524176e+01 -2.980475824e+01 -2.980475824e+01 -2.2150e+00 +4.6882e-01 +4.5751e+00
4 +6.295157608e+00 +6.295157608e+00 -4.605484239e+01 -4.605484239e+01 +4.6489e+00 -3.4239e+00 +4.7059e+00
13 +3.392814823e+00 +3.392814823e+00 -4.895718518e+01 -4.895718518e+01 +1.9483e+00 -1.8290e+00 +4.5022e+00
16 +1.611799894e+00 +1.611799894e+00 -5.073820011e+01 -5.073820011e+01 -1.0236e-01 -5.4414e-01 +1.4631e+00
144 +1.425069565e+00 +1.425069565e+00 -5.092493043e+01 -5.092493043e+01 -1.5634e+00 -3.2291e-01 +3.1392e+00
184 +5.726364198e-01 +5.726364198e-01 -5.177736358e+01 -5.177736358e+01 -1.5634e+00 -1.4889e+00 +3.1392e+00
290 +2.713877554e-01 +2.713877554e-01 -5.207861224e+01 -5.207861224e+01 -1.1716e+00 -1.3501e+00 +3.1782e+00
375 +1.731639028e-01 +1.731639028e-01 -5.217683610e+01 -5.217683610e+01 -6.6882e-01 -1.5274e+00 +2.1585e+00
473 +1.457427978e-01 +1.457427978e-01 -5.220425720e+01 -5.220425720e+01 -7.8384e-01 -1.6153e+00 +2.2996e+00
556 +5.816410123e-02 +5.816410123e-02 -5.229183590e+01 -5.229183590e+01 -7.7490e-01 -1.4308e+00 +2.2222e+00
673 +3.240533707e-02 +3.240533707e-02 -5.231759466e+01 -5.231759466e+01 -7.8384e-01 -1.3749e+00 +2.2996e+00
690 +1.778756502e-02 +1.778756502e-02 -5.233221243e+01 -5.233221243e+01 -8.2725e-01 -1.3501e+00 +2.3267e+00
705 +8.461274936e-03 +8.461274936e-03 -5.234153873e+01 -5.234153873e+01 -8.9682e-01 -1.2201e+00 +2.5905e+00
763 +4.532124833e-03 +4.532124833e-03 -5.234546788e+01 -5.234546788e+01 -9.0056e-01 -1.1887e+00 +2.6390e+00
835 +3.787380262e-03 +3.787380262e-03 -5.234621262e+01 -5.234621262e+01 -8.5662e-01 -1.2601e+00 +2.5053e+00
839 +1.808350494e-03 +1.808350494e-03 -5.234819165e+01 -5.234819165e+01 -8.8320e-01 -1.1787e+00 +2.6298e+00
959 +1.575528686e-03 +1.575528686e-03 -5.234842447e+01 -5.234842447e+01 -8.9299e-01 -1.1964e+00 +2.6298e+00
1080 +5.281396500e-04 +5.281396500e-04 -5.234947186e+01 -5.234947186e+01 -8.8367e-01 -1.2024e+00 +2.6047e+00
1203 +2.666699059e-04 +2.666699059e-04 -5.234973333e+01 -5.234973333e+01 -8.7270e-01 -1.2248e+00 +2.5611e+00
1225 +6.206072535e-05 +6.206072535e-05 -5.234993794e+01 -5.234993794e+01 -8.5956e-01 -1.2527e+00 +2.5095e+00
1754 +3.574725050e-05 +3.574725050e-05 -5.234996425e+01 -5.234996425e+01 -8.6253e-01 -1.2502e+00 +2.5174e+00
1821 +1.896503077e-05 +1.896503077e-05 -5.234998103e+01 -5.234998103e+01 -8.6564e-01 -1.2475e+00 +2.5257e+00
1999 +7.194754055e-06 +7.194754055e-06 -5.234999281e+01 -5.234999281e+01 -8.7611e-01 -1.2397e+00 +2.5526e+00
2135 +5.693117750e-06 +5.693117750e-06 -5.234999431e+01 -5.234999431e+01 -8.7530e-01 -1.2402e+00 +2.5507e+00
2638 +2.298864906e-06 +2.298864906e-06 -5.234999770e+01 -5.234999770e+01 -8.7333e-01 -1.2415e+00 +2.5458e+00
2876 +1.041918459e-06 +1.041918459e-06 -5.234999896e+01 -5.234999896e+01 -8.7391e-01 -1.2408e+00 +2.5476e+00
2953 +9.037712090e-07 +9.037712090e-07 -5.234999910e+01 -5.234999910e+01 -8.7363e-01 -1.2410e+00 +2.5468e+00
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.772608072e+00 +7.772608072e+00 -1.717673919e+02 -1.717673919e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
15 +4.743172998e+00 +4.743172998e+00 -1.747968270e+02 -1.747968270e+02 +2.6552e+00 +2.9520e+00 -3.1313e+00
17 +2.841470881e+00 +2.841470881e+00 -1.766985291e+02 -1.766985291e+02 +2.0936e+00 +2.5469e+00 -2.2397e+00
18 +1.330222274e+00 +1.330222274e+00 -1.782097777e+02 -1.782097777e+02 +1.7970e+00 +1.5510e+00 -3.3739e+00
81 +2.959229370e-01 +2.959229370e-01 -1.792440771e+02 -1.792440771e+02 +1.0922e+00 +2.1399e-01 -3.7301e+00
394 +2.003049482e-01 +2.003049482e-01 -1.793396951e+02 -1.793396951e+02 +1.2012e+00 +6.4532e-01 -3.2725e+00
418 +1.189314479e-01 +1.189314479e-01 -1.794210686e+02 -1.794210686e+02 +1.1504e+00 +5.6354e-01 -3.2388e+00
483 +5.277877214e-02 +5.277877214e-02 -1.794872212e+02 -1.794872212e+02 +1.1532e+00 +5.0449e-01 -3.4980e+00
642 +2.986961052e-02 +2.986961052e-02 -1.795101304e+02 -1.795101304e+02 +9.7157e-01 +4.7523e-01 -3.2668e+00
644 +1.583737488e-02 +1.583737488e-02 -1.795241626e+02 -1.795241626e+02 +7.9565e-01 +5.1600e-01 -3.5696e+00
721 +6.590004152e-03 +6.590004152e-03 -1.795334100e+02 -1.795334100e+02 +7.1842e-01 +5.3095e-01 -3.5296e+00
749 +5.920553603e-03 +5.920553603e-03 -1.795340794e+02 -1.795340794e+02 +8.6477e-01 +5.0212e-01 -3.3687e+00
764 +2.710319690e-03 +2.710319690e-03 -1.795372897e+02 -1.795372897e+02 +7.9565e-01 +5.1600e-01 -3.4466e+00
797 +9.477011382e-04 +9.477011382e-04 -1.795390523e+02 -1.795390523e+02 +7.9318e-01 +5.1189e-01 -3.4365e+00
926 +6.051882141e-04 +6.051882141e-04 -1.795393948e+02 -1.795393948e+02 +7.3366e-01 +5.2062e-01 -3.4425e+00
1011 +3.294215676e-04 +3.294215676e-04 -1.795396706e+02 -1.795396706e+02 +7.7304e-01 +5.1702e-01 -3.4659e+00
1170 +1.804243137e-04 +1.804243137e-04 -1.795398196e+02 -1.795398196e+02 +7.4364e-01 +5.1985e-01 -3.4540e+00
1301 +1.238364431e-04 +1.238364431e-04 -1.795398762e+02 -1.795398762e+02 +8.2269e-01 +5.1085e-01 -3.4548e+00
1328 +3.591544188e-05 +3.591544188e-05 -1.795399641e+02 -1.795399641e+02 +8.1196e-01 +5.1116e-01 -3.4426e+00
1600 +2.205801746e-05 +2.205801746e-05 -1.795399779e+02 -1.795399779e+02 +8.0776e-01 +5.1159e-01 -3.4425e+00
1869 +1.340096020e-05 +1.340096020e-05 -1.795399866e+02 -1.795399866e+02 +8.1193e-01 +5.1122e-01 -3.4438e+00
2335 +9.400402405e-06 +9.400402405e-06 -1.795399906e+02 -1.795399906e+02 +8.1029e-01 +5.1141e-01 -3.4440e+00
3644 +6.279526787e-06 +6.279526787e-06 -1.795399937e+02 -1.795399937e+02 +8.0994e-01 +5.1151e-01 -3.4448e+00
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.956363257e+01 +5.956363257e+01 +1.368736326e+02 +1.368736326e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
2 +2.745412477e+01 +2.745412477e+01 +1.047641248e+02 +1.047641248e+02 +4.1338e+00 +1.3236e+00 -4.0246e+00
10 +3.063500931e+00 +3.063500931e+00 +8.037350093e+01 +8.037350093e+01 -1.0777e+00 +1.5548e+00 -3.2881e+00
27 +3.411649609e-01 +3.411649609e-01 +7.765116496e+01 +7.765116496e+01 +1.1604e+00 -2.6711e-01 -1.4834e+00
250 +2.077384632e-01 +2.077384632e-01 +7.751773846e+01 +7.751773846e+01 +5.8123e-01 -5.1286e-01 -1.8043e+00
431 +1.464942643e-01 +1.464942643e-01 +7.745649426e+01 +7.745649426e+01 +1.1311e+00 -4.6602e-01 -1.8089e+00
451 +2.411937858e-02 +2.411937858e-02 +7.733411938e+01 +7.733411938e+01 +1.0878e+00 -4.3805e-01 -1.9959e+00
511 +8.484490489e-03 +8.484490489e-03 +7.731848449e+01 +7.731848449e+01 +1.0054e+00 -4.8625e-01 -2.0137e+00
910 +2.893424091e-03 +2.893424091e-03 +7.731289342e+01 +7.731289342e+01 +7.9749e-01 -6.5746e-01 -2.1299e+00
