% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.348379377e+03 +2.348379377e+03 +2.472209377e+03 +2.472209377e+03 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01 +3.6051e-02 +2.4125e-01 +9.9379e-01 +1.3802e+00 +1.3900e+00
2 +7.455747886e+02 +7.455747886e+02 +8.694047886e+02 +8.694047886e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01
3 +5.958965685e+02 +5.958965685e+02 +7.197265685e+02 +7.197265685e+02 +1.0812e+00 +5.6167e-01 -1.9367e-01 +6.7053e-01 -2.5093e-01 +5.2905e-01 +3.7606e-01 +3.2040e-01 +1.3686e+00 +4.5143e-01
13 +2.535836653e+02 +2.535836653e+02 +3.774136653e+02 +3.774136653e+02 +4.9977e-01 +7.9970e-01 -1.0954e-01 +1.1628e+00 +4.8405e-01 +6.0425e-01 +4.8772e-02 +1.2341e-01 +5.4708e-01 +2.9466e-01
22 +2.036182118e+02 +2.036182118e+02 +3.274482118e+02 +3.274482118e+02 +4.3036e-01 +4.2570e-01 -1.2270e-01 +7.9770e-01 +3.6962e-01 -6.8243e-02 +3.5045e-01 +1.1745e-01 +3.0077e-01 +4.3283e-01
27 +1.367775966e+02 +1.367775966e+02 +2.606075966e+02 +2.606075966e+02 +2.6531e-01 +7.9607e-01 +1.2874e-02 +8.7254e-01 +5.6949e-01 +1.6088e-01 -1.5481e-01 -1.2756e-01 +6.3326e-01 +2.8015e-01
62 +6.910129483e+01 +6.910129483e+01 +1.929312948e+02 +1.929312948e+02 +2.2422e-01 +4.7696e-01 +3.0345e-01 +4.7647e-01 +6.4098e-01 +3.2462e-01 -4.2459e-01 -3.4900e-01 +4.6454e-01 +8.6483e-02
85 +4.779117659e+01 +4.779117659e+01 +1.716211766e+02 +1.716211766e+02 +1.4759e-01 -1.6584e-01 +5.7797e-01 +2.7809e-01 +1.0259e+00 +1.9682e-02 -5.2155e-02 -3.9734e-01 +5.7705e-01 -2.4556e-01
132 +3.615868555e+01 +3.615868555e+01 +1.599886855e+02 +1.599886855e+02 -1.9595e-01 -2.7494e-01 +2.2973e-01 +6.8871e-01 +2.7608e-01 -3.4328e-02 -2.3297e-01 -3.6163e-01 +6.1384e-01 -3.0690e-01
172 +2.085284960e+01 +2.085284960e+01 +1.446828496e+02 +1.446828496e+02 -1.8777e-01 -4.8867e-02 +1.5063e-02 +7.1246e-01 +4.2551e-01 -1.4587e-02 -3.2963e-02 -2.5581e-01 +8.7553e-01 -3.8347e-01
242 +1.470040175e+01 +1.470040175e+01 +1.385304018e+02 +1.385304018e+02 -1.0225e-01 +5.1987e-02 +7.2140e-02 +7.3364e-01 +2.5664e-01 +3.1144e-02 +7.0423e-02 -4.0128e-01 +7.2588e-01 -2.3893e-01
316 +9.283982410e+00 +9.283982410e+00 +1.331139824e+02 +1.331139824e+02 -9.4326e-02 +1.3818e-01 +2.4447e-01 +6.1734e-01 +3.4676e-01 +1.1298e-01 +6.2986e-02 -3.8909e-01 +9.7821e-01 -2.3454e-01
786 +6.305136812e+00 +6.305136812e+00 +1.301351368e+02 +1.301351368e+02 -2.2273e-01 +2.3957e-01 +1.6359e-01 +6.3020e-01 +6.4686e-02 +2.6085e-01 +2.3046e-01 -3.6724e-01 +9.2816e-01 -1.6540e-01
1530 +3.940291803e+00 +3.940291803e+00 +1.277702918e+02 +1.277702918e+02 +1.5332e-02 +5.6494e-01 -1.9506e-02 +3.8756e-01 -4.5114e-01 +5.2122e-01 +3.3776e-01 -1.8401e-01 +6.0667e-01 +3.0419e-01
2024 +2.483886833e+00 +2.483886833e+00 +1.263138868e+02 +1.263138868e+02 +2.0768e-01 +4.0457e-01 -3.0543e-01 +3.6394e-01 -5.8492e-01 +6.0221e-01 +3.0811e-01 +4.7393e-02 +1.9834e-01 +5.2625e-01
2334 +1.579143760e+00 +1.579143760e+00 +1.254091438e+02 +1.254091438e+02 +2.7642e-01 +3.2166e-01 -4.1021e-01 +2.7376e-01 -5.7231e-01 +5.7032e-01 +3.7706e-01 +1.6637e-01 -2.8672e-02 +5.0710e-01
2568 +9.495043392e-01 +9.495043392e-01 +1.247795043e+02 +1.247795043e+02 +2.9728e-01 +2.4528e-01 -4.9634e-01 +1.2679e-01 -5.5759e-01 +5.1991e-01 +4.2500e-01 +2.6743e-01 -2.3939e-01 +4.6107e-01
2773 +6.259826311e-01 +6.259826311e-01 +1.244559826e+02 +1.244559826e+02 +2.8119e-01 +2.1314e-01 -5.3832e-01 -9.8444e-03 -5.3818e-01 +4.7548e-01 +4.4781e-01 +3.2733e-01 -3.8948e-01 +4.0230e-01
