% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.416860228e+03 +3.416860228e+03 +3.540690228e+03 +3.540690228e+03 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
2 +7.586436509e+02 +7.586436509e+02 +8.824736509e+02 +8.824736509e+02 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01
6 +5.388108691e+02 +5.388108691e+02 +6.626408691e+02 +6.626408691e+02 +1.0812e+00 +5.6167e-01 -1.9367e-01 +6.7053e-01 -2.5093e-01
9 +2.698244671e+02 +2.698244671e+02 +3.936544671e+02 +3.936544671e+02 +7.2446e-01 +1.2700e+00 +5.1583e-02 +7.2378e-01 +4.1426e-01
15 +1.516125256e+02 +1.516125256e+02 +2.754425256e+02 +2.754425256e+02 +8.1119e-01 +6.7161e-01 +1.9711e-01 +2.6427e-01 +1.2165e-01
27 +8.371573831e+01 +8.371573831e+01 +2.075457383e+02 +2.075457383e+02 +4.4897e-01 +4.3441e-01 +1.1333e-01 +2.8365e-01 +4.2360e-01
28 +4.349109481e+01 +4.349109481e+01 +1.673210948e+02 +1.673210948e+02 +2.5191e-01 +1.0760e+00 -1.4379e-01 +3.7732e-01 -2.2290e-01
38 +2.711967152e+01 +2.711967152e+01 +1.509496715e+02 +1.509496715e+02 +2.7132e-01 +8.2987e-01 -3.5881e-02 +3.7106e-01 +2.8431e-02
50 +1.957496714e+01 +1.957496714e+01 +1.434049671e+02 +1.434049671e+02 +1.0904e-01 +7.5138e-01 +2.2749e-01 +3.1947e-01 +4.4870e-02
73 +1.381229365e+01 +1.381229365e+01 +1.376422937e+02 +1.376422937e+02 +6.2914e-02 +6.4234e-01 -1.7703e-02 +1.1395e-01 -3.0735e-01
84 +9.014970856e+00 +9.014970856e+00 +1.328449709e+02 +1.328449709e+02 -1.7210e-03 +6.1190e-01 -1.4310e-01 +3.6845e-01 -1.9870e-01
94 +5.675894687e+00 +5.675894687e+00 +1.295058947e+02 +1.295058947e+02 +6.1487e-03 +6.4361e-01 +2.2411e-03 +1.9677e-01 -2.3043e-01
95 +3.872002511e+00 +3.872002511e+00 +1.277020025e+02 +1.277020025e+02 -2.6800e-01 +7.0258e-01 -4.4243e-01 +5.5359e-02 -3.0677e-01
165 +2.141723983e+00 +2.141723983e+00 +1.259717240e+02 +1.259717240e+02 -1.1107e-01 +6.6935e-01 -1.5870e-01 +2.4689e-01 -2.4592e-01
394 +1.482093520e+00 +1.482093520e+00 +1.253120935e+02 +1.253120935e+02 -5.0875e-02 +5.7315e-01 +9.4821e-02 +3.3472e-01 -1.9766e-01
468 +9.767731956e-01 +9.767731956e-01 +1.248067732e+02 +1.248067732e+02 +1.1007e-02 +3.6109e-01 +3.8405e-01 +3.5933e-01 -1.3862e-01
511 +5.890057213e-01 +5.890057213e-01 +1.244190057e+02 +1.244190057e+02 +3.0256e-02 +2.0877e-01 +4.9207e-01 +3.3823e-01 -9.8936e-02
655 +3.664862249e-01 +3.664862249e-01 +1.241964862e+02 +1.241964862e+02 +7.9768e-02 +8.1710e-02 +5.4911e-01 +2.8530e-01 -6.7052e-02
751 +2.239881288e-01 +2.239881288e-01 +1.240539881e+02 +1.240539881e+02 +1.4247e-01 -4.7494e-02 +6.2314e-01 +2.3597e-01 -2.0175e-02
810 +1.551258886e-01 +1.551258886e-01 +1.239851259e+02 +1.239851259e+02 +1.8634e-01 -1.1295e-01 +6.5678e-01 +2.0436e-01 +1.4651e-02
851 +6.868432874e-02 +6.868432874e-02 +1.238986843e+02 +1.238986843e+02 +2.6362e-01 -2.5961e-01 +7.0826e-01 +1.2072e-01 +8.7125e-02
917 +5.974511998e-02 +5.974511998e-02 +1.238897451e+02 +1.238897451e+02 +2.9739e-01 -3.0173e-01 +7.2476e-01 +9.4612e-02 +1.1008e-01
