% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.456815278e+04 +5.456815278e+04 +5.469198278e+04 +5.469198278e+04 +4.1004e+00 +4.6063e+00 +1.2181e+00 +1.9413e+00 +1.6604e-01 -5.7760e-01 -2.2084e+00 +1.7403e+00 -2.4542e+00 -2.4133e+00
23 +2.925089561e+04 +2.925089561e+04 +2.937472561e+04 +2.937472561e+04 +3.0366e+00 +4.0603e-01 -2.1773e+00 +1.9174e+00 +3.9209e+00 +3.6689e+00 +2.5998e+00 -3.6680e+00 +2.3996e+00 -6.5955e-01
39 +2.016715080e+04 +2.016715080e+04 +2.029098080e+04 +2.029098080e+04 -3.4051e+00 -5.6465e-01 +1.7322e+00 -1.7966e+00 +5.0065e-01 +5.8157e-01 +4.9438e-01 -2.7123e+00 +1.6879e+00 +3.2543e+00
309 +1.560903675e+04 +1.560903675e+04 +1.573286675e+04 +1.573286675e+04 -2.5495e+00 -2.9104e+00 +7.4802e-01 +2.0132e+00 -6.1927e-01 -1.5232e+00 +1.6168e+00 -3.9635e+00 -1.0708e+00 +1.7714e+00
801 +9.078914214e+03 +9.078914214e+03 +9.202744214e+03 +9.202744214e+03 +4.8825e+00 +5.9348e-01 -3.4368e+00 +2.8997e+00 +3.4108e+00 +2.8412e+00 +1.3176e+00 -6.4958e-01 +1.1141e-01 -8.9305e-01
2786 +1.420909531e+03 +1.420909531e+03 +1.544739531e+03 +1.544739531e+03 -6.0839e-01 -2.8624e-01 +4.8163e-01 -1.3149e+00 -1.4587e-02 -3.0549e+00 -1.9782e+00 -1.2247e+00 -7.0672e-01 -3.5497e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.890762758e+04 +5.890762758e+04 +5.895513758e+04 +5.895513758e+04 +9.9682e-01 -2.7883e+00 -2.7912e+00 -2.1429e+00 +3.5280e+00 -1.5855e-01 -7.3159e-03 +2.1506e+00 -4.4158e+00 -2.3486e+00
23 +2.072958987e+04 +2.072958987e+04 +2.077709987e+04 +2.077709987e+04 +4.7786e+00 +4.9395e+00 +3.8271e-01 +6.0810e-01 +4.4857e-01 +1.2759e-01 -2.2818e+00 -2.4262e-01 +1.5947e+00 -3.4160e+00
370 +7.451692397e+03 +7.451692397e+03 +7.499202397e+03 +7.499202397e+03 -6.1509e-01 +3.7665e+00 -6.1784e-01 +6.5982e-01 +2.4157e+00 -9.5539e-01 -3.2404e-01 +1.7042e+00 +3.0644e+00 +6.1922e-01
