% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.699023575e+00 +5.699023575e+00 -1.124097643e+01 -1.124097643e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00
68 +2.838548374e+00 +2.838548374e+00 -1.410145163e+01 -1.410145163e+01 +2.6843e+00 +1.8526e+00 -5.0276e-01
138 +2.132714831e+00 +2.132714831e+00 -1.480728517e+01 -1.480728517e+01 +2.8220e+00 +2.7626e+00 -1.8605e+00
233 +1.307766473e+00 +1.307766473e+00 -1.563223353e+01 -1.563223353e+01 +2.8702e+00 +2.6939e+00 -1.8910e+00
308 +9.145803583e-01 +9.145803583e-01 -1.602541964e+01 -1.602541964e+01 +3.7919e+00 +2.8470e+00 -1.8058e+00
322 +5.560321884e-01 +5.560321884e-01 -1.638396781e+01 -1.638396781e+01 +3.8564e+00 +2.8156e+00 -1.5625e+00
481 +3.821442642e-01 +3.821442642e-01 -1.655785574e+01 -1.655785574e+01 +3.6496e+00 +2.8393e+00 -1.6501e+00
723 +2.455816909e-01 +2.455816909e-01 -1.669441831e+01 -1.669441831e+01 +3.6883e+00 +2.4230e+00 -1.5887e+00
962 +1.500549817e-01 +1.500549817e-01 -1.678994502e+01 -1.678994502e+01 +3.6190e+00 +2.6097e+00 -1.4986e+00
1343 +9.493887963e-02 +9.493887963e-02 -1.684506112e+01 -1.684506112e+01 +3.5986e+00 +2.5385e+00 -1.5038e+00
1521 +4.712665547e-02 +4.712665547e-02 -1.689287334e+01 -1.689287334e+01 +3.6543e+00 +2.5726e+00 -1.5326e+00
1737 +3.719522061e-02 +3.719522061e-02 -1.690280478e+01 -1.690280478e+01 +3.6544e+00 +2.5324e+00 -1.5242e+00
2332 +1.714739908e-02 +1.714739908e-02 -1.692285260e+01 -1.692285260e+01 +3.6480e+00 +2.5424e+00 -1.5155e+00
2891 +1.015412217e-02 +1.015412217e-02 -1.692984588e+01 -1.692984588e+01 +3.6498e+00 +2.5491e+00 -1.5316e+00
3004 +9.254266995e-03 +9.254266995e-03 -1.693074573e+01 -1.693074573e+01 +3.6512e+00 +2.5507e+00 -1.5274e+00
3389 +5.878405869e-03 +5.878405869e-03 -1.693412159e+01 -1.693412159e+01 +3.6547e+00 +2.5504e+00 -1.5277e+00
3489 +3.508839006e-03 +3.508839006e-03 -1.693649116e+01 -1.693649116e+01 +3.6575e+00 +2.5506e+00 -1.5320e+00
3881 +2.166333900e-03 +2.166333900e-03 -1.693783367e+01 -1.693783367e+01 +3.6566e+00 +2.5495e+00 -1.5292e+00
4144 +1.130374505e-03 +1.130374505e-03 -1.693886963e+01 -1.693886963e+01 +3.6554e+00 +2.5494e+00 -1.5288e+00
