% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.605845209e+01 +2.605845209e+01 +9.118452087e+00 +9.118452087e+00 +9.8776e-01 +1.7869e-01 -2.9783e+00 +2.1043e+00 -4.4958e+00
2 +1.571473837e+01 +1.571473837e+01 -1.225261635e+00 -1.225261635e+00 +3.9205e+00 +3.2041e+00 -4.4912e+00 +4.9628e+00 +1.4119e+00
32 +7.023415416e+00 +7.023415416e+00 -9.916584584e+00 -9.916584584e+00 +3.9784e+00 +1.8867e-01 +4.4125e-02 -1.0007e+00 +5.9108e-01
168 +5.230272907e+00 +5.230272907e+00 -1.170972709e+01 -1.170972709e+01 +2.1392e+00 +1.2780e+00 +1.5458e+00 -6.7667e-01 +3.0419e+00
296 +3.226100051e+00 +3.226100051e+00 -1.371389995e+01 -1.371389995e+01 +4.2225e+00 +4.5361e+00 +2.1415e-01 +6.8153e-01 -1.1021e-01
527 +2.270847959e+00 +2.270847959e+00 -1.466915204e+01 -1.466915204e+01 +4.1347e+00 +2.5316e+00 -7.8884e-01 +2.0809e+00 +3.7131e-01
1126 +1.445156134e+00 +1.445156134e+00 -1.549484387e+01 -1.549484387e+01 +3.6808e+00 +2.8887e+00 -1.1843e+00 +1.0662e+00 +1.0625e+00
1263 +7.505854629e-01 +7.505854629e-01 -1.618941454e+01 -1.618941454e+01 +3.6759e+00 +2.2361e+00 -1.7144e+00 +1.0281e+00 +1.1106e+00
1441 +5.598946858e-01 +5.598946858e-01 -1.638010531e+01 -1.638010531e+01 +3.7510e+00 +2.5875e+00 -1.2914e+00 +1.6278e+00 +1.0859e+00
1803 +1.832061475e-01 +1.832061475e-01 -1.675679385e+01 -1.675679385e+01 +3.7292e+00 +2.6317e+00 -1.5529e+00 +1.4101e+00 +1.3944e+00
2387 +1.452846824e-01 +1.452846824e-01 -1.679471532e+01 -1.679471532e+01 +3.6632e+00 +2.6932e+00 -1.4630e+00 +1.4077e+00 +1.3795e+00
2615 +7.165873974e-02 +7.165873974e-02 -1.686834126e+01 -1.686834126e+01 +3.6587e+00 +2.5410e+00 -1.5670e+00 +1.4790e+00 +1.3972e+00
3149 +4.388635810e-02 +4.388635810e-02 -1.689611364e+01 -1.689611364e+01 +3.6783e+00 +2.5824e+00 -1.5091e+00 +1.4317e+00 +1.4096e+00
3686 +3.886277507e-02 +3.886277507e-02 -1.690113722e+01 -1.690113722e+01 +3.6284e+00 +2.5098e+00 -1.5594e+00 +1.5021e+00 +1.3878e+00
3984 +1.940219274e-02 +1.940219274e-02 -1.692059781e+01 -1.692059781e+01 +3.6605e+00 +2.5501e+00 -1.5319e+00 +1.4590e+00 +1.3901e+00
4431 +1.579065738e-02 +1.579065738e-02 -1.692420934e+01 -1.692420934e+01 +3.6590e+00 +2.5584e+00 -1.5283e+00 +1.4747e+00 +1.3999e+00
5377 +8.095346309e-03 +8.095346309e-03 -1.693190465e+01 -1.693190465e+01 +3.6552e+00 +2.5449e+00 -1.5347e+00 +1.4729e+00 +1.3939e+00
5380 +5.407359273e-03 +5.407359273e-03 -1.693459264e+01 -1.693459264e+01 +3.6590e+00 +2.5533e+00 -1.5269e+00 +1.4675e+00 +1.3981e+00
6160 +3.240785468e-03 +3.240785468e-03 -1.693675921e+01 -1.693675921e+01 +3.6569e+00 +2.5491e+00 -1.5288e+00 +1.4699e+00 +1.3960e+00
6496 +1.341173413e-03 +1.341173413e-03 -1.693865883e+01 -1.693865883e+01 +3.6560e+00 +2.5493e+00 -1.5292e+00 +1.4700e+00 +1.3960e+00
6831 +6.626920778e-04 +6.626920778e-04 -1.693933731e+01 -1.693933731e+01 +3.6567e+00 +2.5500e+00 -1.5294e+00 +1.4692e+00 +1.3962e+00
7551 +3.968556975e-04 +3.968556975e-04 -1.693960314e+01 -1.693960314e+01 +3.6567e+00 +2.5500e+00 -1.5291e+00 +1.4692e+00 +1.3962e+00
8590 +2.421581183e-04 +2.421581183e-04 -1.693975784e+01 -1.693975784e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4694e+00 +1.3960e+00
9003 +1.516954319e-04 +1.516954319e-04 -1.693984830e+01 -1.693984830e+01 +3.6562e+00 +2.5498e+00 -1.5295e+00 +1.4695e+00 +1.3961e+00
9969 +7.736591685e-05 +7.736591685e-05 -1.693992263e+01 -1.693992263e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4695e+00 +1.3960e+00
10408 +6.266426278e-05 +6.266426278e-05 -1.693993734e+01 -1.693993734e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4695e+00 +1.3961e+00
11270 +3.904021432e-05 +3.904021432e-05 -1.693996096e+01 -1.693996096e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4695e+00 +1.3960e+00
11950 +2.199506467e-05 +2.199506467e-05 -1.693997800e+01 -1.693997800e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4695e+00 +1.3960e+00
18398 +1.553670306e-05 +1.553670306e-05 -1.693998446e+01 -1.693998446e+01 +3.6561e+00 +2.5497e+00 -1.5295e+00 +1.4695e+00 +1.3960e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.795721961e+01 +1.795721961e+01 +3.676721961e+01 +3.676721961e+01 +2.9991e+00 -3.5451e+00 -2.2453e+00 +3.6161e+00 +3.5304e+00
2 +1.116316703e+01 +1.116316703e+01 +2.997316703e+01 +2.997316703e+01 -1.4928e+00 -2.6749e+00 +1.4060e+00 +1.5148e+00 +4.5043e+00
27 +8.403061209e+00 +8.403061209e+00 +2.721306121e+01 +2.721306121e+01 -1.5688e+00 +1.7065e+00 +7.9977e-01 +4.8595e+00 -7.4224e-01
74 +4.509493253e+00 +4.509493253e+00 +2.331949325e+01 +2.331949325e+01 -1.9671e+00 +3.5241e+00 -3.2537e+00 +3.1450e-01 +4.8355e-02
