% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.140232443e+02 +4.140232443e+02 +5.069632443e+02 +5.069632443e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
2 +3.664637690e+02 +3.664637690e+02 +4.594037690e+02 +4.594037690e+02 -4.0246e+00 -2.2150e+00 +4.6882e-01 +4.5751e+00 +4.6489e+00
5 +1.489846446e+02 +1.489846446e+02 +2.419246446e+02 +2.419246446e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00
10 +3.743527897e+01 +3.743527897e+01 +1.303752790e+02 +1.303752790e+02 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00
86 +2.248042080e+01 +2.248042080e+01 +1.154204208e+02 +1.154204208e+02 +5.7740e-01 +2.1876e+00 -1.0777e+00 +6.4476e-01 -1.6452e+00
92 +1.047856622e+01 +1.047856622e+01 +1.034185662e+02 +1.034185662e+02 +1.3555e-03 +2.5974e+00 -3.2568e-01 +3.6047e-01 -1.1747e+00
122 +7.523168284e+00 +7.523168284e+00 +1.004631683e+02 +1.004631683e+02 -1.0246e+00 +7.8498e-01 -7.4322e-01 +1.5751e+00 +1.6489e+00
197 +5.285666004e+00 +5.285666004e+00 +9.822566600e+01 +9.822566600e+01 -5.6465e-02 +1.2254e+00 -7.6374e-01 +8.8955e-01 -2.5746e-01
227 +2.269744301e+00 +2.269744301e+00 +9.520974430e+01 +9.520974430e+01 +3.0091e-01 +8.4886e-01 -3.6676e-02 +1.6126e+00 +4.6543e-01
365 +1.230584117e+00 +1.230584117e+00 +9.417058412e+01 +9.417058412e+01 -1.5612e-01 +1.4659e+00 +3.0741e-02 +2.7542e+00 +1.5733e+00
432 +9.153421169e-01 +9.153421169e-01 +9.385534212e+01 +9.385534212e+01 -9.9849e-02 +1.4309e+00 -6.6041e-02 +2.5381e+00 +1.3915e+00
% function evaluation | noise-free fitness - Fopt (3.535000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.274125987e+02 +6.274125987e+02 +6.627625987e+02 +6.627625987e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
5 +3.326709647e+02 +3.326709647e+02 +3.680209647e+02 +3.680209647e+02 +1.5574e+00 -4.6429e+00 +3.4913e+00 +4.3399e+00 +1.7874e+00
9 +2.319544055e+02 +2.319544055e+02 +2.673044055e+02 +2.673044055e+02 -6.1256e-01 -1.1844e+00 +2.6552e+00 +2.9520e+00 -3.1313e+00
32 +8.200386973e+01 +8.200386973e+01 +1.173538697e+02 +1.173538697e+02 -1.0747e-01 -1.6228e+00 +4.0005e+00 -1.3075e+00 -3.8880e+00
119 +2.956586001e+01 +2.956586001e+01 +6.491586001e+01 +6.491586001e+01 +2.2939e+00 +4.7571e+00 +1.8679e+00 +1.0628e+00 -2.5322e+00
