% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.910171917e+04 +1.910171917e+04 +1.863962917e+04 +1.863962917e+04
3 +4.765529721e+03 +4.765529721e+03 +4.303439721e+03 +4.303439721e+03
12 +2.815546206e+03 +2.815546206e+03 +2.353456206e+03 +2.353456206e+03
46 +2.385752440e+03 +2.385752440e+03 +1.923662440e+03 +1.923662440e+03
94 +1.544611993e+03 +1.544611993e+03 +1.082521993e+03 +1.082521993e+03
319 +8.954710278e+02 +8.954710278e+02 +4.333810278e+02 +4.333810278e+02
987 +6.253658244e+02 +6.253658244e+02 +1.632758244e+02 +1.632758244e+02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.304662825e+04 +1.304662825e+04 +1.312428825e+04 +1.312428825e+04
3 +4.706166294e+03 +4.706166294e+03 +4.783826294e+03 +4.783826294e+03
12 +2.866935245e+03 +2.866935245e+03 +2.944595245e+03 +2.944595245e+03
85 +2.221834492e+03 +2.221834492e+03 +2.299494492e+03 +2.299494492e+03
125 +1.574172892e+03 +1.574172892e+03 +1.651832892e+03 +1.651832892e+03
281 +9.149013033e+02 +9.149013033e+02 +9.925613033e+02 +9.925613033e+02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.813120858e+03 +7.813120858e+03 +7.928800858e+03 +7.928800858e+03
3 +4.930883523e+03 +4.930883523e+03 +5.046563523e+03 +5.046563523e+03
11 +2.427133337e+03 +2.427133337e+03 +2.542813337e+03 +2.542813337e+03
81 +1.385777790e+03 +1.385777790e+03 +1.501457790e+03 +1.501457790e+03
344 +9.714768496e+02 +9.714768496e+02 +1.087156850e+03 +1.087156850e+03
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.893422716e+04 +1.893422716e+04 +1.893051716e+04 +1.893051716e+04
2 +1.240414946e+04 +1.240414946e+04 +1.240043946e+04 +1.240043946e+04
3 +8.134934944e+03 +8.134934944e+03 +8.131224944e+03 +8.131224944e+03
10 +5.582983922e+03 +5.582983922e+03 +5.579273922e+03 +5.579273922e+03
12 +2.817879067e+03 +2.817879067e+03 +2.814169067e+03 +2.814169067e+03
50 +2.325896691e+03 +2.325896691e+03 +2.322186691e+03 +2.322186691e+03
106 +1.494835829e+03 +1.494835829e+03 +1.491125829e+03 +1.491125829e+03
282 +9.725267045e+02 +9.725267045e+02 +9.688167045e+02 +9.688167045e+02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.388888105e+04 +1.388888105e+04 +1.402106105e+04 +1.402106105e+04
3 +3.990534594e+03 +3.990534594e+03 +4.122714594e+03 +4.122714594e+03
11 +3.970193577e+03 +3.970193577e+03 +4.102373577e+03 +4.102373577e+03
92 +2.108139878e+03 +2.108139878e+03 +2.240319878e+03 +2.240319878e+03
143 +1.508543366e+03 +1.508543366e+03 +1.640723366e+03 +1.640723366e+03
410 +9.701328629e+02 +9.701328629e+02 +1.102312863e+03 +1.102312863e+03
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.406987129e+04 +1.406987129e+04 +1.348514129e+04 +1.348514129e+04
2 +9.679172829e+03 +9.679172829e+03 +9.094442829e+03 +9.094442829e+03
6 +2.798116634e+03 +2.798116634e+03 +2.213386634e+03 +2.213386634e+03
65 +2.010113332e+03 +2.010113332e+03 +1.425383332e+03 +1.425383332e+03
132 +1.577459165e+03 +1.577459165e+03 +9.927291648e+02 +9.927291648e+02
1816 +9.929694208e+02 +9.929694208e+02 +4.082394208e+02 +4.082394208e+02
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.619925229e+04 +1.619925229e+04 +1.616271229e+04 +1.616271229e+04
2 +1.170122826e+04 +1.170122826e+04 +1.166468826e+04 +1.166468826e+04
3 +6.168825957e+03 +6.168825957e+03 +6.132285957e+03 +6.132285957e+03
11 +2.850753673e+03 +2.850753673e+03 +2.814213673e+03 +2.814213673e+03
61 +2.424061145e+03 +2.424061145e+03 +2.387521145e+03 +2.387521145e+03
116 +1.433749845e+03 +1.433749845e+03 +1.397209845e+03 +1.397209845e+03
212 +9.038860311e+02 +9.038860311e+02 +8.673460311e+02 +8.673460311e+02
1665 +6.304379035e+02 +6.304379035e+02 +5.938979035e+02 +5.938979035e+02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.608527916e+03 +6.608527916e+03 +7.608527916e+03 +7.608527916e+03
3 +4.846229468e+03 +4.846229468e+03 +5.846229468e+03 +5.846229468e+03
4 +3.190539733e+03 +3.190539733e+03 +4.190539733e+03 +4.190539733e+03
11 +2.505784006e+03 +2.505784006e+03 +3.505784006e+03 +3.505784006e+03
81 +1.522593897e+03 +1.522593897e+03 +2.522593897e+03 +2.522593897e+03
307 +9.334162650e+02 +9.334162650e+02 +1.933416265e+03 +1.933416265e+03
2792 +6.292045013e+02 +6.292045013e+02 +1.629204501e+03 +1.629204501e+03
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.508491614e+04 +1.508491614e+04 +1.513152614e+04 +1.513152614e+04
3 +7.878793347e+03 +7.878793347e+03 +7.925403347e+03 +7.925403347e+03
6 +4.423974281e+03 +4.423974281e+03 +4.470584281e+03 +4.470584281e+03
11 +3.505151350e+03 +3.505151350e+03 +3.551761350e+03 +3.551761350e+03
46 +2.290315061e+03 +2.290315061e+03 +2.336925061e+03 +2.336925061e+03
85 +1.387026143e+03 +1.387026143e+03 +1.433636143e+03 +1.433636143e+03
221 +9.816096167e+02 +9.816096167e+02 +1.028219617e+03 +1.028219617e+03
1498 +6.267441061e+02 +6.267441061e+02 +6.733541061e+02 +6.733541061e+02
% function evaluation | noise-free fitness - Fopt (-2.643100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.970626307e+04 +1.970626307e+04 +1.944195307e+04 +1.944195307e+04
3 +5.067840246e+03 +5.067840246e+03 +4.803530246e+03 +4.803530246e+03
43 +3.040245134e+03 +3.040245134e+03 +2.775935134e+03 +2.775935134e+03
62 +2.228525109e+03 +2.228525109e+03 +1.964215109e+03 +1.964215109e+03
122 +1.334005805e+03 +1.334005805e+03 +1.069695805e+03 +1.069695805e+03
431 +9.987062513e+02 +9.987062513e+02 +7.343962513e+02 +7.343962513e+02
