% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.270685224e+01 +5.270685224e+01 +1.240568522e+02 +1.240568522e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
3 +6.727454815e+00 +6.727454815e+00 +7.807745481e+01 +7.807745481e+01 -2.2150e+00 +4.6882e-01 +4.5751e+00
151 +5.338900369e+00 +5.338900369e+00 +7.668890037e+01 +7.668890037e+01 +2.0826e+00 +2.9751e+00 +1.4658e+00
415 +2.534509763e+00 +2.534509763e+00 +7.388450976e+01 +7.388450976e+01 -3.0941e+00 +3.1194e-01 +2.1722e+00
650 +2.060996808e+00 +2.060996808e+00 +7.341099681e+01 +7.341099681e+01 +2.9144e+00 +2.1791e-02 +2.1621e+00
1228 +1.332597223e+00 +1.332597223e+00 +7.268259722e+01 +7.268259722e+01 +2.5528e+00 +3.8031e+00 -1.9614e-01
1882 +1.193114015e-01 +1.193114015e-01 +7.146931140e+01 +7.146931140e+01 -3.0981e+00 +2.9362e-01 +2.0691e+00
% function evaluation | noise-free fitness - Fopt (-3.552200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.803282990e+00 +9.803282990e+00 -3.454167170e+02 -3.454167170e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
314 +7.461898185e-01 +7.461898185e-01 -3.544738102e+02 -3.544738102e+02 +4.2568e+00 +3.3239e+00 +8.5877e-01
1463 +2.092459142e-01 +2.092459142e-01 -3.550107541e+02 -3.550107541e+02 +4.2465e+00 +3.4028e+00 +8.0982e-01
% function evaluation | noise-free fitness - Fopt (9.917000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143548572e+01 +1.143548572e+01 +1.106054857e+02 +1.106054857e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
99 +9.594153176e+00 +9.594153176e+00 +1.087641532e+02 +1.087641532e+02 -5.5346e-02 -1.6894e+00 -5.3284e+00
125 +6.217490209e+00 +6.217490209e+00 +1.053874902e+02 +1.053874902e+02 +2.3022e+00 +2.6313e+00 +3.5492e+00
148 +1.042107242e+00 +1.042107242e+00 +1.002121072e+02 +1.002121072e+02 +3.3083e+00 -3.6476e+00 -3.8905e+00
538 +5.885332254e-01 +5.885332254e-01 +9.975853323e+01 +9.975853323e+01 -2.3264e+00 +3.9414e+00 -3.3083e+00
3920 +2.575568781e-01 +2.575568781e-01 +9.942755688e+01 +9.942755688e+01 +3.1077e+00 -4.7713e+00 +3.7447e+00
4228 +1.931079437e-01 +1.931079437e-01 +9.936310794e+01 +9.936310794e+01 -2.1051e+00 +4.2422e+00 -3.6125e+00
4614 +1.191845920e-01 +1.191845920e-01 +9.928918459e+01 +9.928918459e+01 +3.2297e+00 -4.5909e+00 +3.6506e+00
% function evaluation | noise-free fitness - Fopt (-5.179100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.010952005e+02 +1.010952005e+02 -4.168147995e+02 -4.168147995e+02 +3.1472e+00 +4.0579e+00 -3.7301e+00
2 +4.274564572e+01 +4.274564572e+01 -4.751643543e+02 -4.751643543e+02 +4.1338e+00 +1.3236e+00 -4.0246e+00
4 +1.790587801e+01 +1.790587801e+01 -5.000041220e+02 -5.000041220e+02 +4.6489e+00 -3.4239e+00 +4.7059e+00
14 +6.358632012e+00 +6.358632012e+00 -5.115513680e+02 -5.115513680e+02 -4.6555e+00 -6.1256e-01 -1.1844e+00
113 +5.298296931e+00 +5.298296931e+00 -5.126117031e+02 -5.126117031e+02 -4.6096e+00 -5.4533e-01 -1.0818e+00
488 +1.520303925e+00 +1.520303925e+00 -5.163896961e+02 -5.163896961e+02 -6.9322e-01 +7.4984e-01 -6.7376e-01
629 +3.756015997e-01 +3.756015997e-01 -5.175343984e+02 -5.175343984e+02 -4.6404e+00 -5.9452e-01 -1.3298e+00
3301 +2.338482979e-01 +2.338482979e-01 -5.176761517e+02 -5.176761517e+02 -4.5136e+00 -7.5772e-01 -1.3364e+00
3461 +8.623021550e-02 +8.623021550e-02 -5.178237698e+02 -5.178237698e+02 -4.5136e+00 -7.5772e-01 -1.3132e+00
3506 +4.551914375e-02 +4.551914375e-02 -5.178644809e+02 -5.178644809e+02 -4.4891e+00 -7.6273e-01 -1.2421e+00
3556 +2.098363720e-02 +2.098363720e-02 -5.178890164e+02 -5.178890164e+02 -4.4825e+00 -7.8806e-01 -1.2479e+00
3966 +1.079138169e-02 +1.079138169e-02 -5.178992086e+02 -5.178992086e+02 -4.4909e+00 -7.6436e-01 -1.2470e+00
3972 +6.033703698e-03 +6.033703698e-03 -5.179039663e+02 -5.179039663e+02 -4.5071e+00 -7.5466e-01 -1.2636e+00
4390 +3.113572137e-03 +3.113572137e-03 -5.179068864e+02 -5.179068864e+02 -4.4826e+00 -7.7980e-01 -1.2350e+00
4393 +9.529437706e-04 +9.529437706e-04 -5.179090471e+02 -5.179090471e+02 -4.4980e+00 -7.6631e-01 -1.2643e+00
4779 +5.333599578e-04 +5.333599578e-04 -5.179094666e+02 -5.179094666e+02 -4.4857e+00 -7.7775e-01 -1.2428e+00
4851 +3.492651526e-04 +3.492651526e-04 -5.179096507e+02 -5.179096507e+02 -4.4959e+00 -7.6739e-01 -1.2597e+00
4934 +2.003396251e-04 +2.003396251e-04 -5.179097997e+02 -5.179097997e+02 -4.4942e+00 -7.6879e-01 -1.2556e+00
% function evaluation | noise-free fitness - Fopt (-5.721000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
