% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.695264706e+04 +1.695264706e+04 +1.698854706e+04 +1.698854706e+04 +3.1472e+00 +4.0579e+00
5 +1.147698220e+04 +1.147698220e+04 +1.151288220e+04 +1.151288220e+04 +4.5751e+00 +4.6489e+00
7 +1.322437829e+01 +1.322437829e+01 +4.912437829e+01 +4.912437829e+01 +4.5717e+00 -1.4624e-01
38 +9.513518140e+00 +9.513518140e+00 +4.541351814e+01 +4.541351814e+01 +4.2926e+00 -1.5002e+00
111 +2.156430509e+00 +2.156430509e+00 +3.805643051e+01 +3.805643051e+01 +3.4421e+00 +6.1393e-02
189 +1.386708266e+00 +1.386708266e+00 +3.728670827e+01 +3.728670827e+01 +3.2738e+00 +4.4677e-02
285 +3.345533692e-01 +3.345533692e-01 +3.623455337e+01 +3.623455337e+01 +2.9999e+00 +6.4889e-01
510 +1.942558540e-01 +1.942558540e-01 +3.609425585e+01 +3.609425585e+01 +2.9198e+00 +1.1029e+00
515 +7.491156254e-02 +7.491156254e-02 +3.597491156e+01 +3.597491156e+01 +2.8808e+00 +9.9822e-01
530 +4.195206874e-02 +4.195206874e-02 +3.594195207e+01 +3.594195207e+01 +2.8566e+00 +1.0162e+00
595 +2.593393431e-02 +2.593393431e-02 +3.592593393e+01 +3.592593393e+01 +2.8412e+00 +1.0370e+00
978 +2.398414137e-02 +2.398414137e-02 +3.592398414e+01 +3.592398414e+01 +2.8286e+00 +9.9614e-01
1068 +8.162029939e-03 +8.162029939e-03 +3.590816203e+01 +3.590816203e+01 +2.8083e+00 +1.0556e+00
1553 +1.788412215e-03 +1.788412215e-03 +3.590178841e+01 +3.590178841e+01 +2.7932e+00 +1.1074e+00
2182 +6.223650916e-04 +6.223650916e-04 +3.590062237e+01 +3.590062237e+01 +2.7863e+00 +1.1163e+00
2193 +3.444411272e-04 +3.444411272e-04 +3.590034444e+01 +3.590034444e+01 +2.7861e+00 +1.1119e+00
2547 +2.367943906e-04 +2.367943906e-04 +3.590023679e+01 +3.590023679e+01 +2.7857e+00 +1.1067e+00
2707 +1.270594104e-04 +1.270594104e-04 +3.590012706e+01 +3.590012706e+01 +2.7845e+00 +1.1083e+00
2774 +7.654240029e-05 +7.654240029e-05 +3.590007654e+01 +3.590007654e+01 +2.7834e+00 +1.1132e+00
2809 +1.871501601e-05 +1.871501601e-05 +3.590001872e+01 +3.590001872e+01 +2.7826e+00 +1.1116e+00
2934 +1.534068546e-05 +1.534068546e-05 +3.590001534e+01 +3.590001534e+01 +2.7825e+00 +1.1127e+00
3587 +9.501376425e-06 +9.501376425e-06 +3.590000950e+01 +3.590000950e+01 +2.7823e+00 +1.1131e+00
3962 +5.679814443e-06 +5.679814443e-06 +3.590000568e+01 +3.590000568e+01 +2.7821e+00 +1.1127e+00
4049 +1.088610240e-06 +1.088610240e-06 +3.590000109e+01 +3.590000109e+01 +2.7818e+00 +1.1133e+00
4209 +9.277405724e-07 +9.277405724e-07 +3.590000093e+01 +3.590000093e+01 +2.7818e+00 +1.1133e+00
4227 +5.846447806e-07 +5.846447806e-07 +3.590000058e+01 +3.590000058e+01 +2.7818e+00 +1.1133e+00
4454 +2.505337875e-07 +2.505337875e-07 +3.590000025e+01 +3.590000025e+01 +2.7817e+00 +1.1134e+00
4849 +1.330191992e-07 +1.330191992e-07 +3.590000013e+01 +3.590000013e+01 +2.7817e+00 +1.1135e+00
4852 +3.331093978e-08 +3.331093978e-08 +3.590000003e+01 +3.590000003e+01 +2.7816e+00 +1.1136e+00
4934 +1.412507800e-08 +1.412507800e-08 +3.590000001e+01 +3.590000001e+01 +2.7816e+00 +1.1136e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.185704126e+01 +8.185704126e+01 +1.132270413e+02 +1.132270413e+02 +3.1472e+00 +4.0579e+00
13 +2.997970878e+01 +2.997970878e+01 +6.134970878e+01 +6.134970878e+01 +1.7874e+00 +2.5774e+00
32 +1.238114939e+00 +1.238114939e+00 +3.260811494e+01 +3.260811494e+01 +5.9571e-02 +1.9908e+00
72 +8.284378632e-02 +8.284378632e-02 +3.145284379e+01 +3.145284379e+01 -2.0872e-01 +2.0146e+00
443 +1.034047886e-02 +1.034047886e-02 +3.138034048e+01 +3.138034048e+01 -2.7381e-01 +1.9754e+00
1285 +4.290344344e-03 +4.290344344e-03 +3.137429034e+01 +3.137429034e+01 -2.7303e-01 +1.9417e+00
1618 +9.775481432e-04 +9.775481432e-04 +3.137097755e+01 +3.137097755e+01 -2.7118e-01 +1.9164e+00
2658 +4.818142273e-04 +4.818142273e-04 +3.137048181e+01 +3.137048181e+01 -2.7261e-01 +1.9103e+00
2792 +2.844814034e-04 +2.844814034e-04 +3.137028448e+01 +3.137028448e+01 -2.7037e-01 +1.9051e+00
2844 +2.043809898e-04 +2.043809898e-04 +3.137020438e+01 +3.137020438e+01 -2.7117e-01 +1.9042e+00
2904 +1.413420717e-04 +1.413420717e-04 +3.137014134e+01 +3.137014134e+01 -2.7160e-01 +1.9032e+00
2944 +5.983772989e-05 +5.983772989e-05 +3.137005984e+01 +3.137005984e+01 -2.7069e-01 +1.8979e+00
2952 +3.232341502e-06 +3.232341502e-06 +3.137000323e+01 +3.137000323e+01 -2.7178e-01 +1.8972e+00
3652 +2.238996128e-06 +2.238996128e-06 +3.137000224e+01 +3.137000224e+01 -2.7177e-01 +1.8968e+00
4066 +9.447698162e-07 +9.447698162e-07 +3.137000094e+01 +3.137000094e+01 -2.7192e-01 +1.8971e+00
4212 +4.232815023e-07 +4.232815023e-07 +3.137000042e+01 +3.137000042e+01 -2.7192e-01 +1.8969e+00
4286 +2.758609909e-07 +2.758609909e-07 +3.137000028e+01 +3.137000028e+01 -2.7193e-01 +1.8968e+00
4292 +2.021456602e-07 +2.021456602e-07 +3.137000020e+01 +3.137000020e+01 -2.7198e-01 +1.8970e+00
4463 +3.035815865e-08 +3.035815865e-08 +3.137000003e+01 +3.137000003e+01 -2.7199e-01 +1.8969e+00
4692 +2.123342213e-08 +2.123342213e-08 +3.137000002e+01 +3.137000002e+01 -2.7199e-01 +1.8968e+00
4772 +5.862506924e-09 +5.862506924e-09 +3.137000001e+01 +3.137000001e+01 -2.7199e-01 +1.8968e+00
