% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.189979956e+02 +8.189979956e+02 +8.020579956e+02 +8.020579956e+02 -4.5828e+00 -4.6743e+00 -3.8165e+00 -4.9060e+00 -4.6393e+00 +1.7723e+00 +3.1048e+00 -2.2303e-01 +4.2623e+00 -3.6266e+00
2 +2.059151098e+02 +2.059151098e+02 +1.889751098e+02 +1.889751098e+02 -1.9988e+00 -1.2553e+00 +2.3463e+00 -3.0948e+00 -2.8492e+00 +3.3538e+00 +3.3641e+00 +4.2214e+00 -8.3749e-01 +3.3775e+00
3 +1.371862908e+01 +1.371862908e+01 -3.221370925e+00 -3.221370925e+00 +3.9091e+00 +1.6383e+00 -1.8149e+00 +1.4184e+00 +3.3705e+00 +1.4220e+00 +3.7960e+00 +2.9931e+00 +4.5519e-01 -2.9229e+00
139 +6.917631963e+00 +6.917631963e+00 -1.002236804e+01 -1.002236804e+01 +2.7264e+00 +2.3420e+00 -3.5509e+00 -1.3573e+00 +4.3611e+00 -1.6363e+00 +2.1418e+00 +2.3203e+00 +3.8904e-01 -1.8737e+00
656 +5.455591616e+00 +5.455591616e+00 -1.148440838e+01 -1.148440838e+01 +4.3386e+00 +1.7892e+00 -5.6150e-01 +3.0145e+00 +3.2395e+00 -2.1297e+00 +3.3676e+00 -3.3829e+00 +2.9802e+00 -3.2171e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.832787904e+01 +4.832787904e+01 +6.713787904e+01 +6.713787904e+01 -4.9800e+00 +6.2388e-01 -4.1749e+00 +9.6184e-01 +2.0449e-01 +4.0356e+00 -4.2502e+00 +3.2440e+00 +2.1168e+00 +4.1272e+00
2 +1.783525083e+01 +1.783525083e+01 +3.664525083e+01 +3.664525083e+01 +4.2154e+00 -1.1577e+00 +2.9660e+00 -2.8443e+00 -2.7922e+00 +3.2292e+00 +1.5176e+00 +3.8042e-01 -4.8709e+00 +2.0643e+00
5 +1.562912247e+01 +1.562912247e+01 +3.443912247e+01 +3.443912247e+01 +2.3798e+00 +4.9762e+00 -1.0661e+00 -4.5207e+00 +4.7476e+00 +4.6156e+00 -2.1322e+00 -3.6131e+00 -3.5484e+00 +1.0849e+00
55 +9.573662113e+00 +9.573662113e+00 +2.838366211e+01 +2.838366211e+01 +2.2651e+00 -8.2908e-01 -8.9601e-01 -1.9420e+00 +3.7201e+00 -1.5412e+00 -2.4267e+00 -1.3773e+00 -3.4930e+00 +3.8416e+00
116 +5.762493371e+00 +5.762493371e+00 +2.457249337e+01 +2.457249337e+01 -1.8374e+00 +4.4660e-01 +1.8283e+00 -2.4359e+00 +3.9451e+00 -2.7251e+00 -2.1838e+00 +1.2084e+00 +3.8770e+00 +6.8756e-01
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.790981484e+01 +8.790981484e+01 +3.610598148e+02 +3.610598148e+02 -2.5514e+00 -3.0444e+00 +4.6723e+00 +4.3940e+00 -2.7320e+00 +4.2438e+00 -3.6900e+00 -3.1424e+00 -1.7073e+00 -1.9685e+00
2 +4.430094037e+01 +4.430094037e+01 +3.174509404e+02 +3.174509404e+02 +3.6596e+00 -2.8239e+00 +1.5246e+00 -3.3259e+00 -1.8321e-01 -2.3388e+00 +3.6980e+00 +1.0063e+00 -4.8384e+00 -3.8911e+00
3 +2.949855803e+01 +2.949855803e+01 +3.026485580e+02 +3.026485580e+02 +3.0293e+00 +3.9958e+00 +2.7893e+00 +2.3200e+00 +1.7747e+00 -3.1006e+00 -4.5400e+00 -4.5220e+00 +3.3572e+00 +3.7739e+00
4 +1.210158117e+01 +1.210158117e+01 +2.852515812e+02 +2.852515812e+02 -3.7267e-01 +1.9342e-03 +6.3518e-01 +1.3887e+00 -5.3450e-01 -4.5918e+00 +4.1320e+00 +1.7401e+00 -1.8530e+00 +1.7081e+00
157 +9.698853764e+00 +9.698853764e+00 +2.828488538e+02 +2.828488538e+02 -4.2497e+00 +3.9347e-01 +2.4174e+00 +1.9391e+00 +9.2302e-01 -4.4391e+00 -9.7364e-01 -6.2837e-01 -3.7990e+00 -2.4214e+00
935 +5.266852492e+00 +5.266852492e+00 +2.784168525e+02 +2.784168525e+02 -4.3238e+00 +3.5204e+00 +4.9908e-01 +1.9158e-01 +2.4336e+00 -2.0406e+00 -1.7158e+00 -5.5579e-02 +2.6410e+00 +3.4267e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.655727302e+01 +2.655727302e+01 +6.373727302e+01 +6.373727302e+01 +1.7792e+00 -3.2857e+00 +1.0414e+00 +4.8353e-01 -1.4154e+00 -4.3637e+00 +9.9096e-01 +1.5928e-01 -2.1663e+00 +4.4258e+00
2 +1.452461199e+01 +1.452461199e+01 +5.170461199e+01 +5.170461199e+01 +1.7304e+00 -1.7470e+00 +2.6273e+00 +2.4619e+00 -4.3966e-01 -5.2447e-02 -4.4653e+00 -3.9476e+00 +1.1513e+00 +1.2892e+00
32 +6.728234709e+00 +6.728234709e+00 +4.390823471e+01 +4.390823471e+01 -2.9021e+00 +4.7358e+00 +3.6114e+00 +1.6161e+00 +1.9332e-01 -2.2686e+00 +2.7755e-01 -3.1833e+00 -3.8611e+00 +4.7424e-01
515 +5.896970666e+00 +5.896970666e+00 +4.307697067e+01 +4.307697067e+01 +2.5694e-01 +7.4591e-01 +1.7129e+00 -3.1814e-01 -1.6600e+00 +2.5273e-01 -6.9329e-01 -4.3181e+00 -1.7328e+00 +3.3471e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.301232144e+01 +3.301232144e+01 -1.148876786e+02 -1.148876786e+02 +4.0686e+00 -4.5302e+00 +1.9679e+00 +1.2011e+00 +4.0646e+00 -4.3284e+00 -1.8778e+00 -2.3736e+00 -1.2805e+00 +4.1430e+00
4 +1.538047573e+01 +1.538047573e+01 -1.325195243e+02 -1.325195243e+02 -4.3052e+00 +3.5651e+00 -2.7453e+00 +4.5974e-01 +1.7230e-01 -2.5271e+00 +2.3710e+00 -5.0718e-01 -2.9969e+00 +4.4827e-01
68 +8.247754734e+00 +8.247754734e+00 -1.396522453e+02 -1.396522453e+02 -2.9908e+00 -1.2043e+00 +3.0942e-01 -2.7500e+00 +3.0398e+00 -8.1224e-02 +9.8089e-01 +4.1582e+00 -1.3383e+00 +4.3962e+00
1488 +5.420657005e+00 +5.420657005e+00 -1.424793430e+02 -1.424793430e+02 -1.8625e+00 +3.5435e+00 +3.9183e+00 +3.3297e-01 +4.9949e+00 +2.6609e+00 +6.2897e-01 -2.8385e+00 +3.5306e+00 +1.2330e+00
% function evaluation | noise-free fitness - Fopt (-2.218900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.068339135e+01 +3.068339135e+01 -1.912066087e+02 -1.912066087e+02 +2.2370e+00 +1.8553e+00 -6.6159e-02 -2.9452e-01 -1.5956e+00 +9.5325e-01 -7.2109e-01 -3.2574e+00 +3.7174e+00 -4.3345e+00
9 +1.287349062e+01 +1.287349062e+01 -2.090165094e+02 -2.090165094e+02 -4.8781e+00 -1.9682e+00 +3.4295e+00 +1.5294e+00 +9.7098e-02 +5.0379e-01 +1.1170e-03 +4.6790e+00 +4.9231e+00 +1.1764e+00
12 +8.274239774e+00 +8.274239774e+00 -2.136157602e+02 -2.136157602e+02 -3.5854e-01 -1.0219e+00 +9.0538e-01 +1.3019e+00 -3.3916e+00 +1.2858e+00 +4.2949e+00 +1.7936e+00 +3.4145e+00 +1.0707e+00
1794 +6.147590159e+00 +6.147590159e+00 -2.157424098e+02 -2.157424098e+02 -8.1642e-01 +4.0213e-01 -1.4473e+00 -2.1055e+00 -1.4837e+00 +2.3869e+00 +3.6897e+00 -7.6565e-01 -1.3144e+00 -7.3861e-01
% function evaluation | noise-free fitness - Fopt (1.195400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
