% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.153156303e+02 +1.153156303e+02 -3.467743697e+02 -3.467743697e+02 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
3 +7.697978997e+01 +7.697978997e+01 -3.851102100e+02 -3.851102100e+02 +7.5323e-01 +8.6855e-01 +5.7390e-01 +1.3361e+00 +1.0575e+00
18 +5.984020302e+01 +5.984020302e+01 -4.022497970e+02 -4.022497970e+02 +4.6802e-01 +3.4664e-02 +6.9575e-01 +1.3366e+00 +1.5754e+00
67 +2.867591424e+01 +2.867591424e+01 -4.334140858e+02 -4.334140858e+02 -1.2818e+00 -6.7333e-02 +2.1212e+00 +8.1028e-01 +2.8963e+00
259 +1.553740765e+01 +1.553740765e+01 -4.465525923e+02 -4.465525923e+02 -1.3130e+00 +1.0099e-02 +1.6225e+00 +7.7927e-01 +2.6435e+00
500 +9.664717377e+00 +9.664717377e+00 -4.524252826e+02 -4.524252826e+02 -1.3296e+00 +9.0416e-01 +1.6507e+00 +1.1842e+00 +2.6892e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.195770071e+02 +5.195770071e+02 +5.972370071e+02 +5.972370071e+02 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
2 +3.437057423e+02 +3.437057423e+02 +4.213657423e+02 +4.213657423e+02 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01
6 +1.796519976e+02 +1.796519976e+02 +2.573119976e+02 +2.573119976e+02 +1.0812e+00 +5.6167e-01 -1.9367e-01 +6.7053e-01 -2.5093e-01
17 +1.411069525e+02 +1.411069525e+02 +2.187669525e+02 +2.187669525e+02 +8.1020e-01 +8.3841e-01 -6.3864e-01 +8.9106e-01 -6.0702e-01
25 +8.498648638e+01 +8.498648638e+01 +1.626464864e+02 +1.626464864e+02 +3.9964e-01 -9.4717e-02 -3.3118e-01 +1.0371e+00 -1.5225e+00
49 +5.376621072e+01 +5.376621072e+01 +1.314262107e+02 +1.314262107e+02 +1.3548e+00 -1.0329e-01 +4.6418e-01 +1.5960e+00 -1.8834e+00
66 +2.813899233e+01 +2.813899233e+01 +1.057989923e+02 +1.057989923e+02 +3.7025e-01 -7.7063e-01 -2.5624e-01 +2.9402e+00 -2.2005e+00
185 +1.855210816e+01 +1.855210816e+01 +9.621210816e+01 +9.621210816e+01 +5.3921e-01 -2.1549e+00 -2.3807e+00 +2.9100e+00 -2.1352e+00
217 +1.321518320e+01 +1.321518320e+01 +9.087518320e+01 +9.087518320e+01 +5.6944e-01 -1.6877e+00 -1.2558e+00 +3.3405e+00 -1.7720e+00
372 +9.331304864e+00 +9.331304864e+00 +8.699130486e+01 +8.699130486e+01 +4.5221e-01 -1.6901e+00 -1.8654e+00 +3.8098e+00 -2.0838e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.133462903e+03 +1.133462903e+03 +1.249142903e+03 +1.249142903e+03 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
2 +7.937294205e+02 +7.937294205e+02 +9.094094205e+02 +9.094094205e+02 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01
5 +5.527244595e+02 +5.527244595e+02 +6.684044595e+02 +6.684044595e+02 +1.1251e+00 +1.1239e+00 +3.5955e-02 +1.0015e+00 +3.9617e-01
6 +3.336482896e+02 +3.336482896e+02 +4.493282896e+02 +4.493282896e+02 +1.0812e+00 +5.6167e-01 -1.9367e-01 +6.7053e-01 -2.5093e-01
17 +2.284337666e+02 +2.284337666e+02 +3.441137666e+02 +3.441137666e+02 +9.1533e-01 +4.0049e-01 -1.5817e-01 +1.1400e+00 -7.5061e-01
25 +1.018771624e+02 +1.018771624e+02 +2.175571624e+02 +2.175571624e+02 +3.6415e-01 -9.9807e-02 -3.1548e-01 +2.0343e+00 -1.6962e+00
42 +7.768846239e+01 +7.768846239e+01 +1.933684624e+02 +1.933684624e+02 +9.6582e-01 +9.6294e-01 -4.0949e-01 +2.4898e+00 -2.1572e+00
50 +5.463110593e+01 +5.463110593e+01 +1.703111059e+02 +1.703111059e+02 +8.5175e-01 +2.8130e-01 +6.2856e-02 +2.1296e+00 -2.8269e+00
118 +2.856380716e+01 +2.856380716e+01 +1.442438072e+02 +1.442438072e+02 -2.1191e+00 -4.2090e-01 -8.8972e-01 +2.1882e+00 -3.0262e+00
228 +2.508355653e+01 +2.508355653e+01 +1.407635565e+02 +1.407635565e+02 -2.0518e+00 +2.2045e-01 +1.5883e-01 +3.1477e+00 -3.5446e+00
351 +1.143142062e+01 +1.143142062e+01 +1.271114206e+02 +1.271114206e+02 -2.1817e+00 -3.1010e-01 +2.8983e-01 +3.0399e+00 -2.9354e+00
394 +8.541755749e+00 +8.541755749e+00 +1.242217557e+02 +1.242217557e+02 -2.1480e+00 -1.8537e-01 +2.2288e-01 +3.0381e+00 -2.9887e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.546178118e+02 +1.546178118e+02 +1.509078118e+02 +1.509078118e+02 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
32 +7.426146988e+01 +7.426146988e+01 +7.055146988e+01 +7.055146988e+01 +1.1251e+00 -5.1864e-01 +7.2692e-01 +2.3962e+00 +2.0614e+00
53 +4.918065308e+01 +4.918065308e+01 +4.547065308e+01 +4.547065308e+01 +1.0409e+00 -1.0409e+00 +9.9645e-01 +2.3716e+00 +3.8535e+00
83 +3.100027661e+01 +3.100027661e+01 +2.729027661e+01 +2.729027661e+01 +8.9733e-01 -6.1829e-01 +6.7822e-01 +3.0267e+00 +3.1044e+00
206 +1.707322503e+01 +1.707322503e+01 +1.336322503e+01 +1.336322503e+01 +2.2728e+00 -9.1210e-01 +1.2273e+00 +3.5201e+00 +3.5482e+00
409 +1.518948439e+01 +1.518948439e+01 +1.147948439e+01 +1.147948439e+01 +2.1007e+00 -1.0456e+00 +1.2445e+00 +3.8613e+00 +2.8611e+00
455 +9.705421743e+00 +9.705421743e+00 +5.995421743e+00 +5.995421743e+00 +2.1278e+00 -9.9141e-01 +1.2225e+00 +3.8998e+00 +2.8295e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.558008622e+02 +7.558008622e+02 +8.879808622e+02 +8.879808622e+02 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
2 +4.336041639e+02 +4.336041639e+02 +5.657841639e+02 +5.657841639e+02 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01
5 +3.439100226e+02 +3.439100226e+02 +4.760900226e+02 +4.760900226e+02 +1.1251e+00 +1.1239e+00 +3.5955e-02 +1.0015e+00 +3.9617e-01
17 +2.269894375e+02 +2.269894375e+02 +3.591694375e+02 +3.591694375e+02 +1.3991e+00 +3.8219e-01 -3.0794e-01 +1.8663e-01 -4.5812e-01
19 +1.490842568e+02 +1.490842568e+02 +2.812642568e+02 +2.812642568e+02 +9.1692e-01 +5.3837e-01 -3.8414e-01 -3.6982e-02 -9.7779e-01
82 +7.731104465e+01 +7.731104465e+01 +2.094910446e+02 +2.094910446e+02 +4.2054e-01 +1.4185e+00 +3.7669e-01 -1.4921e+00 -1.8216e+00
117 +5.909033077e+01 +5.909033077e+01 +1.912703308e+02 +1.912703308e+02 +5.5266e-01 +2.3386e+00 +1.1818e+00 -2.2940e+00 -2.1373e+00
188 +3.114447745e+01 +3.114447745e+01 +1.633244775e+02 +1.633244775e+02 -5.2765e-01 +2.2847e+00 +1.9455e+00 -2.3427e+00 -2.5420e+00
336 +2.320304066e+01 +2.320304066e+01 +1.553830407e+02 +1.553830407e+02 -1.7237e+00 +1.4297e+00 +3.6623e+00 -2.3695e+00 -2.7940e+00
428 +1.573121056e+01 +1.573121056e+01 +1.479112106e+02 +1.479112106e+02 -1.7315e+00 +7.4353e-01 +3.3953e+00 -1.8947e+00 -2.5276e+00
530 +7.339357915e+00 +7.339357915e+00 +1.395193579e+02 +1.395193579e+02 -1.7078e+00 +6.4759e-01 +3.4508e+00 -1.9723e+00 -2.5029e+00
556 +6.163384739e+00 +6.163384739e+00 +1.383433847e+02 +1.383433847e+02 -1.7612e+00 +6.7322e-01 +3.4945e+00 -1.9669e+00 -2.4714e+00
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.130953184e+02 +9.130953184e+02 +3.283653184e+02 +3.283653184e+02 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
2 +5.133156954e+02 +5.133156954e+02 -7.141430456e+01 -7.141430456e+01 +4.0976e-01 +1.8163e+00 +3.4461e-01 +8.9446e-01 +8.4678e-01
16 +3.945488799e+02 +3.945488799e+02 -1.901811201e+02 -1.901811201e+02 +1.3005e+00 +5.3484e-01 +1.2815e-01 +5.3300e-01 +1.0745e-01
44 +2.094521330e+02 +2.094521330e+02 -3.752778670e+02 -3.752778670e+02 +1.2969e+00 +8.1639e-01 -6.8204e-01 -4.2872e-01 -3.7347e-01
68 +1.555441889e+02 +1.555441889e+02 -4.291858111e+02 -4.291858111e+02 +1.7488e+00 +3.6041e-01 -6.8940e-01 -1.5626e+00 -5.6910e-01
88 +9.847679846e+01 +9.847679846e+01 -4.862532015e+02 -4.862532015e+02 +2.5338e+00 -3.4317e-01 -5.6661e-01 -3.2729e+00 -1.1528e+00
116 +4.431075617e+01 +4.431075617e+01 -5.404192438e+02 -5.404192438e+02 +6.5388e-01 -2.6298e+00 -2.9576e+00 -3.8476e+00 -1.0030e+00
169 +3.185757905e+01 +3.185757905e+01 -5.528724210e+02 -5.528724210e+02 -1.4991e+00 -3.6990e+00 -2.8767e+00 -5.0463e+00 -3.3745e-01
274 +1.941289614e+01 +1.941289614e+01 -5.653171039e+02 -5.653171039e+02 -2.7292e+00 -3.0213e+00 -3.3033e+00 -3.9086e+00 -3.8177e-01
463 +1.550270137e+01 +1.550270137e+01 -5.692272986e+02 -5.692272986e+02 -2.5057e+00 -2.2692e+00 -2.8902e+00 -4.4018e+00 -1.0012e+00
568 +5.115269563e+00 +5.115269563e+00 -5.796147304e+02 -5.796147304e+02 -2.5280e+00 -2.1843e+00 -2.9015e+00 -3.9103e+00 -6.6419e-01
649 +3.192989692e+00 +3.192989692e+00 -5.815370103e+02 -5.815370103e+02 -2.6320e+00 -2.2892e+00 -2.9105e+00 -3.8745e+00 -6.7617e-01
713 +2.315756570e+00 +2.315756570e+00 -5.824142434e+02 -5.824142434e+02 -2.6211e+00 -2.2029e+00 -2.9184e+00 -3.8852e+00 -6.6882e-01
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.250627970e+02 +1.250627970e+02 +8.852279700e+01 +8.852279700e+01 +4.2242e-01 +7.7571e-01 +2.2977e-01 +1.9869e+00 +1.4632e+00
3 +7.326546994e+01 +7.326546994e+01 +3.672546994e+01 +3.672546994e+01 +7.5323e-01 +8.6855e-01 +5.7390e-01 +1.3361e+00 +1.0575e+00
14 +6.004826197e+01 +6.004826197e+01 +2.350826197e+01 +2.350826197e+01 +7.7835e-01 +8.2910e-01 +4.9520e-01 +9.1934e-01 +7.8476e-01
52 +3.767040594e+01 +3.767040594e+01 +1.130405939e+00 +1.130405939e+00 +7.7699e-01 +2.4690e-01 +3.7522e-02 +6.8814e-01 +1.1904e+00
136 +2.236797023e+01 +2.236797023e+01 -1.417202977e+01 -1.417202977e+01 +7.3660e-01 -5.5713e-01 +4.8656e-02 -3.2354e-01 +1.0509e+00
165 +1.483652671e+01 +1.483652671e+01 -2.170347329e+01 -2.170347329e+01 +8.3939e-01 -1.6067e+00 -1.2443e-01 -6.2268e-01 +1.1241e+00
259 +9.494554610e+00 +9.494554610e+00 -2.704544539e+01 -2.704544539e+01 +7.9998e-01 -1.4776e+00 -1.1506e-01 -2.8155e-01 +8.0226e-01
