% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.086133226e+04 +1.086133226e+04 +1.098516226e+04 +1.098516226e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00
2 +3.490999109e+03 +3.490999109e+03 +3.614829109e+03 +3.614829109e+03 +4.1338e+00 +1.3236e+00 -4.0246e+00
16 +1.132052143e+03 +1.132052143e+03 +1.255882143e+03 +1.255882143e+03 -1.0236e-01 -5.4414e-01 +1.4631e+00
27 +4.150173935e+02 +4.150173935e+02 +5.388473935e+02 +5.388473935e+02 +1.1604e+00 -2.6711e-01 -1.4834e+00
61 +1.228620099e+02 +1.228620099e+02 +2.466920099e+02 +2.466920099e+02 +1.5127e+00 -1.4490e+00 +2.9121e-01
70 +9.844043920e+01 +9.844043920e+01 +2.222704392e+02 +2.222704392e+02 +2.6138e+00 -1.9554e-01 -3.2178e-01
180 +5.889589535e+01 +5.889589535e+01 +1.827258954e+02 +1.827258954e+02 -6.2942e-01 -9.6677e-01 -7.1637e-01
205 +1.683333404e+01 +1.683333404e+01 +1.406633340e+02 +1.406633340e+02 +1.5717e+00 -9.5660e-01 +2.8047e-03
216 +5.012725945e+00 +5.012725945e+00 +1.288427259e+02 +1.288427259e+02 +5.5209e-01 -1.0747e+00 +1.3664e-01
275 +2.938273589e+00 +2.938273589e+00 +1.267682736e+02 +1.267682736e+02 -3.2941e-01 -8.2341e-01 -2.1793e-01
355 +1.992264833e+00 +1.992264833e+00 +1.258222648e+02 +1.258222648e+02 -5.7365e-01 -3.4027e-01 -8.4460e-03
365 +1.174114060e+00 +1.174114060e+00 +1.250041141e+02 +1.250041141e+02 -4.2833e-01 -2.9045e-01 +2.8047e-03
800 +8.983045244e-01 +8.983045244e-01 +1.247283045e+02 +1.247283045e+02 -4.4707e-01 -2.2863e-01 -1.1668e-03
1144 +5.471900290e-01 +5.471900290e-01 +1.243771900e+02 +1.243771900e+02 -3.1903e-01 +3.8268e-04 +9.8555e-02
1361 +2.755989046e-01 +2.755989046e-01 +1.241055989e+02 +1.241055989e+02 +2.7202e-01 +6.7616e-01 +1.8414e-01
2097 +2.301651245e-01 +2.301651245e-01 +1.240601651e+02 +1.240601651e+02 -1.5292e-01 +2.3554e-01 +1.5898e-01
2312 +8.469507838e-02 +8.469507838e-02 +1.239146951e+02 +1.239146951e+02 +2.5241e-01 +6.5103e-01 +1.7341e-01
2547 +6.117324774e-02 +6.117324774e-02 +1.238911732e+02 +1.238911732e+02 +1.0845e-01 +5.1901e-01 +1.7855e-01
3062 +1.375758674e-02 +1.375758674e-02 +1.238437576e+02 +1.238437576e+02 +2.9073e-01 +6.5819e-01 +1.5946e-01
3615 +6.612282236e-03 +6.612282236e-03 +1.238366123e+02 +1.238366123e+02 +3.5060e-01 +7.1009e-01 +1.5740e-01
3895 +2.643797416e-03 +2.643797416e-03 +1.238326438e+02 +1.238326438e+02 +3.4778e-01 +7.1223e-01 +1.5758e-01
4210 +1.455847896e-03 +1.455847896e-03 +1.238314558e+02 +1.238314558e+02 +3.4842e-01 +7.1283e-01 +1.5614e-01
4844 +8.173970737e-04 +8.173970737e-04 +1.238308174e+02 +1.238308174e+02 +3.5696e-01 +7.1877e-01 +1.5467e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.137054151e+04 +2.137054151e+04 +2.141805151e+04 +2.141805151e+04 +3.1472e+00 +4.0579e+00 -3.7301e+00
9 +1.117427279e+04 +1.117427279e+04 +1.122178279e+04 +1.122178279e+04 +1.7874e+00 +2.5774e+00 +2.4313e+00
10 +3.090755690e+03 +3.090755690e+03 +3.138265690e+03 +3.138265690e+03 -1.0777e+00 +1.5548e+00 -3.2881e+00
16 +1.152201586e+03 +1.152201586e+03 +1.199711586e+03 +1.199711586e+03 -1.0236e-01 -5.4414e-01 +1.4631e+00
27 +6.234876387e+02 +6.234876387e+02 +6.709976387e+02 +6.709976387e+02 +1.1604e+00 -2.6711e-01 -1.4834e+00
60 +3.207353682e+02 +3.207353682e+02 +3.682453682e+02 +3.682453682e+02 -5.9614e-01 +9.4238e-01 -1.7619e+00
