% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.664662041e+01 +9.664662041e+01 +1.992566204e+02 +1.992566204e+02 -4.4063e-01 -3.8067e+00 -6.2349e-01 +3.7466e+00 +1.9758e-02
26 +3.443391317e+01 +3.443391317e+01 +1.370439132e+02 +1.370439132e+02 -8.2960e-01 -1.3139e+00 +2.5751e+00 +3.9240e+00 +3.4115e+00
524 +2.436549870e+01 +2.436549870e+01 +1.269754987e+02 +1.269754987e+02 -3.9623e+00 -2.3118e+00 +1.0469e+00 +2.6441e+00 +2.7776e+00
3065 +1.487482359e+01 +1.487482359e+01 +1.174848236e+02 +1.174848236e+02 -1.8686e+00 -2.0042e+00 +8.8744e-01 +1.5551e+00 +1.5505e+00
17309 +9.538141538e+00 +9.538141538e+00 +1.121481415e+02 +1.121481415e+02 -1.1231e+00 -8.2765e-01 +2.1287e+00 +1.1757e+00 +1.6562e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.169060378e+02 +1.169060378e+02 +2.102060378e+02 +2.102060378e+02 -2.8837e+00 -3.1147e+00 -4.8071e+00 +2.8897e+00 +9.7508e-01
2 +8.168801166e+01 +8.168801166e+01 +1.749880117e+02 +1.749880117e+02 -1.4168e+00 +8.7929e-01 -1.3299e+00 +2.2618e+00 -2.2381e+00
52 +4.413815840e+01 +4.413815840e+01 +1.374381584e+02 +1.374381584e+02 -2.3756e+00 -9.0031e-01 -1.6112e+00 +3.3467e+00 +1.8216e+00
233 +3.952502813e+01 +3.952502813e+01 +1.328250281e+02 +1.328250281e+02 -2.1961e+00 +9.8667e-01 -1.4836e+00 +2.1528e+00 -1.3569e+00
694 +2.216791337e+01 +2.216791337e+01 +1.154679134e+02 +1.154679134e+02 -3.3400e+00 +1.4903e+00 -2.2569e+00 +3.3502e+00 +1.1991e+00
2495 +1.223220893e+01 +1.223220893e+01 +1.055322089e+02 +1.055322089e+02 -2.2202e+00 +5.5529e-01 -1.4603e+00 +2.2248e+00 +2.0004e+00
7942 +9.542769411e+00 +9.542769411e+00 +1.028427694e+02 +1.028427694e+02 -8.5923e-01 +1.1201e+00 -1.7101e+00 +2.0462e+00 +2.1913e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.217158211e+02 +2.217158211e+02 +2.353558211e+02 +2.353558211e+02 -4.8321e+00 +4.5954e+00 +3.7243e+00 +3.7650e+00 +2.3024e+00
2 +5.961912236e+01 +5.961912236e+01 +7.325912236e+01 +7.325912236e+01 -3.0621e-01 +5.0735e-01 +1.9592e+00 -1.1795e-01 +1.1686e+00
200 +3.754860742e+01 +3.754860742e+01 +5.118860742e+01 +5.118860742e+01 +6.5419e-02 -3.8661e+00 -2.1520e+00 +4.8359e-01 -2.3211e+00
203 +1.979243696e+01 +1.979243696e+01 +3.343243696e+01 +3.343243696e+01 -2.2271e-01 -3.2224e+00 -1.0360e+00 +2.1074e+00 -2.4202e+00
5168 +1.493505876e+01 +1.493505876e+01 +2.857505876e+01 +2.857505876e+01 +1.1208e+00 +9.9035e-01 +2.1393e+00 -1.8871e+00 +1.6084e+00
6006 +7.901355705e+00 +7.901355705e+00 +2.154135570e+01 +2.154135570e+01 +1.1824e+00 +1.1983e+00 +1.0497e+00 -1.4029e+00 +1.2929e+00
49905 +2.182440338e+00 +2.182440338e+00 +1.582244034e+01 +1.582244034e+01 +1.0949e+00 +1.1235e+00 +1.3932e+00 -9.6205e-01 +1.0055e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.625513734e+02 +1.625513734e+02 +3.573513734e+02 +3.573513734e+02 -3.5539e+00 +3.4429e+00 +9.9381e-01 +2.3979e+00 -8.9551e-02
3 +8.055984197e+01 +8.055984197e+01 +2.753598420e+02 +2.753598420e+02 +3.6471e+00 +3.0075e+00 +2.5249e-01 -1.2911e+00 -4.5372e+00
21 +6.157674897e+01 +6.157674897e+01 +2.563767490e+02 +2.563767490e+02 +1.5690e+00 +1.4349e+00 +2.3160e+00 -2.8103e+00 -3.4670e+00
205 +2.770646121e+01 +2.770646121e+01 +2.225064612e+02 +2.225064612e+02 +1.8377e+00 +2.7167e+00 +1.4065e+00 -3.0181e+00 -1.7499e+00
292 +1.915335397e+01 +1.915335397e+01 +2.139533540e+02 +2.139533540e+02 +1.7849e+00 +2.3040e+00 +7.6351e-01 -2.9697e+00 -2.3354e+00
1461 +1.357717911e+01 +1.357717911e+01 +2.083771791e+02 +2.083771791e+02 +1.5690e+00 +7.4851e-01 +8.5009e-01 -2.9825e+00 -2.0117e+00
11425 +9.798923988e+00 +9.798923988e+00 +2.045989240e+02 +2.045989240e+02 +2.4497e+00 +2.3260e+00 +8.9712e-01 -1.7478e+00 -1.3737e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.925133747e+01 +7.925133747e+01 -5.433866253e+01 -5.433866253e+01 +3.7530e+00 -1.6468e+00 +1.7775e+00 -2.5916e-01 +2.6287e+00
22 +5.104618197e+01 +5.104618197e+01 -8.254381803e+01 -8.254381803e+01 +1.2736e+00 -1.4354e+00 +1.9141e+00 +2.9785e+00 -7.2240e-02
218 +2.886307058e+01 +2.886307058e+01 -1.047269294e+02 -1.047269294e+02 -2.2158e+00 +8.5343e-01 -1.6353e-02 -3.6907e+00 -2.2360e+00
1089 +1.803308076e+01 +1.803308076e+01 -1.155569192e+02 -1.155569192e+02 +8.5851e-01 -1.6279e+00 +1.7354e+00 +1.4844e+00 -2.1269e-01
7003 +1.131216380e+01 +1.131216380e+01 -1.222778362e+02 -1.222778362e+02 -1.1242e+00 +2.3798e+00 -1.6551e+00 -2.2289e+00 -2.6368e+00
13229 +9.840667437e+00 +9.840667437e+00 -1.237493326e+02 -1.237493326e+02 +1.5564e+00 -1.2531e+00 +1.9115e+00 +7.2475e-01 +1.7718e+00
14629 +6.230457072e+00 +6.230457072e+00 -1.273595429e+02 -1.273595429e+02 +1.0132e+00 -1.2531e+00 +1.9115e+00 +7.2475e-01 +1.7718e+00
% function evaluation | noise-free fitness - Fopt (1.543700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.696018564e+02 +1.696018564e+02 +3.239718564e+02 +3.239718564e+02 -1.9793e+00 -3.3429e+00 +3.6422e+00 -2.0032e+00 -3.8508e+00
3 +1.427528408e+02 +1.427528408e+02 +2.971228408e+02 +2.971228408e+02 +2.2942e+00 +2.2129e+00 -2.1437e+00 -6.5641e-04 +4.6924e+00
7 +8.795503867e+01 +8.795503867e+01 +2.423250387e+02 +2.423250387e+02 +4.1745e+00 -1.2107e-01 -4.5247e+00 +4.9064e+00 -2.7827e+00
29 +5.447508618e+01 +5.447508618e+01 +2.088450862e+02 +2.088450862e+02 +8.3393e-01 +1.3517e+00 -2.0978e+00 +2.6122e+00 -1.8899e+00
315 +3.077096501e+01 +3.077096501e+01 +1.851409650e+02 +1.851409650e+02 +1.9781e+00 +6.7845e-02 -1.9547e+00 -1.0641e-01 -7.2373e-01
698 +2.206067916e+01 +2.206067916e+01 +1.764306792e+02 +1.764306792e+02 +1.4094e+00 -1.7294e+00 -1.4733e+00 +1.6030e-01 -1.3502e+00
1565 +1.183668884e+01 +1.183668884e+01 +1.662066888e+02 +1.662066888e+02 +1.1842e+00 -9.7974e-01 -1.6308e+00 +5.9685e-01 -2.3131e+00
14183 +8.556439920e+00 +8.556439920e+00 +1.629264399e+02 +1.629264399e+02 +1.3098e+00 -1.2586e+00 -1.5598e+00 +1.9691e+00 -1.8101e+00
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.099859084e+02 +1.099859084e+02 -1.783440916e+02 -1.783440916e+02 +4.8578e+00 +4.2460e+00 -1.2249e+00 -1.4345e+00 +3.1826e+00
2 +7.185326889e+01 +7.185326889e+01 -2.164767311e+02 -2.164767311e+02 +2.3584e+00 +1.6297e+00 +8.3454e-01 -3.3381e+00 +4.1776e+00
3 +6.209884368e+01 +6.209884368e+01 -2.262311563e+02 -2.262311563e+02 +5.2227e-01 -1.8164e-01 -1.0707e+00 -2.0571e-01 +6.7014e-01
321 +3.052098364e+01 +3.052098364e+01 -2.578090164e+02 -2.578090164e+02 +2.8676e+00 +1.7968e+00 +1.6421e-01 -2.7815e+00 +2.2053e+00
528 +1.430221675e+01 +1.430221675e+01 -2.740277832e+02 -2.740277832e+02 +1.3037e+00 +1.7995e+00 +1.9787e+00 -3.7549e-01 +1.6087e+00
15418 +9.550122013e+00 +9.550122013e+00 -2.787798780e+02 -2.787798780e+02 +2.0485e+00 +1.3508e+00 +1.1632e+00 -2.0794e+00 +1.4704e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.147468569e+02 +2.147468569e+02 -3.233631431e+02 -3.233631431e+02 -4.9175e+00 +2.7614e+00 +1.9408e+00 +4.5382e+00 -1.7424e+00
3 +8.941521008e+01 +8.941521008e+01 -4.486947899e+02 -4.486947899e+02 -4.9607e-01 -2.5395e+00 -1.5389e-01 -4.5258e+00 +1.0784e+00
52 +5.887431197e+01 +5.887431197e+01 -4.792356880e+02 -4.792356880e+02 +4.9892e-01 -3.8798e+00 +2.4345e+00 +1.3813e+00 -6.2191e-01
547 +3.903222051e+01 +3.903222051e+01 -4.990777795e+02 -4.990777795e+02 -2.2465e+00 +1.5718e+00 -1.6685e-01 -4.0260e+00 +1.5787e+00
1183 +2.352482824e+01 +2.352482824e+01 -5.145851718e+02 -5.145851718e+02 -2.6939e-01 +5.5913e-01 -2.0725e+00 -1.7101e-01 +2.8506e+00
2142 +1.553346075e+01 +1.553346075e+01 -5.225765392e+02 -5.225765392e+02 -4.2931e-01 +2.0025e+00 -2.6332e+00 -1.1202e+00 +1.6162e+00
29279 +7.838568704e+00 +7.838568704e+00 -5.302714313e+02 -5.302714313e+02 -1.6827e+00 +1.5040e+00 -1.4296e+00 -2.0934e+00 +1.7401e+00
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.062251561e+01 +6.062251561e+01 +8.084425156e+02 +8.084425156e+02 +2.2794e+00 +4.4243e+00 +1.5937e+00 -2.7090e+00 +3.9352e-01
173 +3.061222286e+01 +3.061222286e+01 +7.784322229e+02 +7.784322229e+02 -1.0058e+00 -3.8843e-01 -1.6617e+00 +1.1493e+00 +2.1066e+00
604 +2.047004577e+01 +2.047004577e+01 +7.682900458e+02 +7.682900458e+02 +6.7855e-01 +2.2286e+00 +1.2608e+00 -1.2020e+00 -2.1716e+00
771 +1.372208400e+01 +1.372208400e+01 +7.615420840e+02 +7.615420840e+02 +1.8331e+00 +3.0024e-01 +2.1379e+00 -2.3174e+00 -2.5632e+00
10077 +9.345497528e+00 +9.345497528e+00 +7.571654975e+02 +7.571654975e+02 +2.0175e+00 +1.8424e+00 +1.7542e+00 -1.9822e+00 -1.4676e+00
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.942721433e+02 +1.942721433e+02 +2.109421433e+02 +2.109421433e+02 -1.8897e+00 -1.2694e+00 +3.8689e+00 +3.2602e+00 +4.9905e+00
