% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.611247918e+03 +6.611247918e+03 +6.064747918e+03 +6.064747918e+03 -3.5225e+00 +4.0902e+00 -2.0605e-01
13 +3.479560323e+03 +3.479560323e+03 +2.933060323e+03 +2.933060323e+03 -1.5183e+00 +4.1312e+00 +1.7436e+00
18 +5.685308219e+02 +5.685308219e+02 +2.203082190e+01 +2.203082190e+01 -3.6900e+00 +7.0119e-02 +1.9581e+00
37 +1.215283744e+02 +1.215283744e+02 -4.249716256e+02 -4.249716256e+02 +2.0344e-01 +1.3530e+00 +2.5882e+00
60 +5.694714560e+00 +5.694714560e+00 -5.408052854e+02 -5.408052854e+02 +7.3385e-01 +1.6794e+00 +2.3500e+00
430 +3.466569066e+00 +3.466569066e+00 -5.430334309e+02 -5.430334309e+02 -3.8748e-01 +4.0992e-01 +1.9224e+00
606 +1.238499654e-01 +1.238499654e-01 -5.463761500e+02 -5.463761500e+02 -2.0334e+00 +2.1053e+00 +2.0929e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.408998123e+04 +8.408998123e+04 +8.508998123e+04 +8.508998123e+04 +6.9651e-01 -3.7565e+00 +1.8903e+00
4 +1.393609021e+04 +1.393609021e+04 +1.493609021e+04 +1.493609021e+04 -1.1819e+00 +1.5234e+00 +1.0723e+00
6 +2.519563259e+03 +2.519563259e+03 +3.519563259e+03 +3.519563259e+03 -1.8141e+00 +3.0312e+00 +2.9275e-01
7 +5.545303900e+00 +5.545303900e+00 +1.005545304e+03 +1.005545304e+03 +6.9997e-01 +4.8186e-01 -2.0267e+00
16 +1.689480863e+00 +1.689480863e+00 +1.001689481e+03 +1.001689481e+03 +1.4423e+00 +2.3140e+00 -2.0928e+00
4147 +1.420488009e+00 +1.420488009e+00 +1.001420488e+03 +1.001420488e+03 -2.0663e+00 +2.1923e+00 -8.7197e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.455672724e+03 +8.455672724e+03 +8.664052724e+03 +8.664052724e+03 -4.5696e+00 +4.0177e+00 +1.3349e+00
2 +3.435448702e+02 +3.435448702e+02 +5.519248702e+02 +5.519248702e+02 -3.1785e+00 -1.0271e+00 +3.1352e+00
159 +3.664040453e+01 +3.664040453e+01 +2.450204045e+02 +2.450204045e+02 -2.7852e+00 +2.0646e+00 +2.1000e+00
175 +9.937884504e+00 +9.937884504e+00 +2.183178845e+02 +2.183178845e+02 +2.6458e+00 +7.2812e-01 +1.3143e+00
309 +3.566305950e+00 +3.566305950e+00 +2.119463059e+02 +2.119463059e+02 -2.4744e-01 +9.9005e-02 +2.6183e+00
505 +1.359558686e+00 +1.359558686e+00 +2.097395587e+02 +2.097395587e+02 -2.3334e+00 -3.4822e-02 +2.6254e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.221098465e+04 +2.221098465e+04 +2.206602465e+04 +2.206602465e+04 +3.4794e+00 -4.9095e+00 +2.2908e+00
3 +1.499503767e+04 +1.499503767e+04 +1.485007767e+04 +1.485007767e+04 +8.9776e-01 +9.8268e-01 +3.8350e-01
9 +5.176669771e+00 +5.176669771e+00 -1.397833302e+02 -1.397833302e+02 -6.7772e-01 +1.1113e-01 -2.7915e+00
90 +3.760133209e+00 +3.760133209e+00 -1.411998668e+02 -1.411998668e+02 -4.0976e-01 -1.5504e+00 -1.9591e+00
1016 +2.178214245e+00 +2.178214245e+00 -1.427817858e+02 -1.427817858e+02 -2.1867e+00 -3.7878e-01 -2.5082e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.210564760e+05 +1.210564760e+05 +1.210501760e+05 +1.210501760e+05 +4.3343e+00 +2.7653e+00 +3.5178e+00
2 +4.494353658e+02 +4.494353658e+02 +4.431353658e+02 +4.431353658e+02 +1.0822e+00 -3.1779e+00 -1.5682e+00
12 +4.616897099e+00 +4.616897099e+00 -1.683102901e+00 -1.683102901e+00 -1.7266e+00 -6.6724e-01 -2.1037e+00
42 +3.678370243e+00 +3.678370243e+00 -2.621629757e+00 -2.621629757e+00 +2.5977e-01 -9.7960e-02 -2.5771e+00
1256 +1.727440554e+00 +1.727440554e+00 -4.572559446e+00 -4.572559446e+00 +1.2224e+00 -2.2914e+00 -2.0128e+00
% function evaluation | noise-free fitness - Fopt (-2.206000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.338665567e+04 +5.338665567e+04 +5.336459567e+04 +5.336459567e+04 -2.4236e+00 +1.4592e+00 +2.8429e+00
2 +8.441235771e+02 +8.441235771e+02 +8.220635771e+02 +8.220635771e+02 +2.4085e+00 -1.3759e+00 -2.9573e+00
7 +2.187408572e+02 +2.187408572e+02 +1.966808572e+02 +1.966808572e+02 -1.7200e+00 +6.0166e-02 -1.8565e+00
17 +4.966967021e+00 +4.966967021e+00 -1.709303298e+01 -1.709303298e+01 -2.2964e+00 +8.1162e-01 -2.4293e+00
53 +3.843133363e+00 +3.843133363e+00 -1.821686664e+01 -1.821686664e+01 -7.9638e-01 +7.9536e-01 -1.4278e+00
2355 +2.023326635e+00 +2.023326635e+00 -2.003667336e+01 -2.003667336e+01 +2.0677e+00 +2.2726e+00 -1.6939e+00
3093 +9.406122831e-01 +9.406122831e-01 -2.111938772e+01 -2.111938772e+01 +2.0957e+00 +1.1901e-01 -1.4421e+00
% function evaluation | noise-free fitness - Fopt (7.129000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.332570398e+04 +3.332570398e+04 +3.339699398e+04 +3.339699398e+04 +2.4446e+00 -4.4797e+00 +3.9174e+00
