% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.002764971e+04 +2.002764971e+04 +1.956555971e+04 +1.956555971e+04
2 +3.683145994e+03 +3.683145994e+03 +3.221055994e+03 +3.221055994e+03
322 +2.449026137e+03 +2.449026137e+03 +1.986936137e+03 +1.986936137e+03
2005 +1.517728817e+03 +1.517728817e+03 +1.055638817e+03 +1.055638817e+03
4287 +9.885135465e+02 +9.885135465e+02 +5.264235465e+02 +5.264235465e+02
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.921681013e+04 +1.921681013e+04 +1.929447013e+04 +1.929447013e+04
2 +1.047729403e+04 +1.047729403e+04 +1.055495403e+04 +1.055495403e+04
3 +5.184130784e+03 +5.184130784e+03 +5.261790784e+03 +5.261790784e+03
8 +3.387332635e+03 +3.387332635e+03 +3.464992635e+03 +3.464992635e+03
20 +2.422350546e+03 +2.422350546e+03 +2.500010546e+03 +2.500010546e+03
1895 +1.541720514e+03 +1.541720514e+03 +1.619380514e+03 +1.619380514e+03
27957 +9.214409211e+02 +9.214409211e+02 +9.991009211e+02 +9.991009211e+02
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.897977049e+03 +6.897977049e+03 +7.013657049e+03 +7.013657049e+03
7 +3.051452544e+03 +3.051452544e+03 +3.167132544e+03 +3.167132544e+03
313 +2.389284764e+03 +2.389284764e+03 +2.504964764e+03 +2.504964764e+03
2106 +1.497748811e+03 +1.497748811e+03 +1.613428811e+03 +1.613428811e+03
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.815796193e+04 +1.815796193e+04 +1.815425193e+04 +1.815425193e+04
3 +7.350515571e+03 +7.350515571e+03 +7.346805571e+03 +7.346805571e+03
16 +5.382383168e+03 +5.382383168e+03 +5.378673168e+03 +5.378673168e+03
26 +2.797872781e+03 +2.797872781e+03 +2.794162781e+03 +2.794162781e+03
385 +1.836300289e+03 +1.836300289e+03 +1.832590289e+03 +1.832590289e+03
1385 +1.506800585e+03 +1.506800585e+03 +1.503090585e+03 +1.503090585e+03
3588 +9.193456639e+02 +9.193456639e+02 +9.156356639e+02 +9.156356639e+02
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.591448207e+04 +1.591448207e+04 +1.604666207e+04 +1.604666207e+04
2 +8.327845335e+03 +8.327845335e+03 +8.460025335e+03 +8.460025335e+03
13 +3.672597953e+03 +3.672597953e+03 +3.804777953e+03 +3.804777953e+03
629 +2.349601185e+03 +2.349601185e+03 +2.481781185e+03 +2.481781185e+03
2015 +1.561238469e+03 +1.561238469e+03 +1.693418469e+03 +1.693418469e+03
% function evaluation | noise-free fitness - Fopt (-5.847300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.900558168e+04 +1.900558168e+04 +1.842085168e+04 +1.842085168e+04
3 +4.505090234e+03 +4.505090234e+03 +3.920360234e+03 +3.920360234e+03
31 +2.945511540e+03 +2.945511540e+03 +2.360781540e+03 +2.360781540e+03
707 +2.378320598e+03 +2.378320598e+03 +1.793590598e+03 +1.793590598e+03
2031 +1.412882418e+03 +1.412882418e+03 +8.281524179e+02 +8.281524179e+02
% function evaluation | noise-free fitness - Fopt (-3.654000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.447834892e+04 +2.447834892e+04 +2.444180892e+04 +2.444180892e+04
2 +8.642321510e+03 +8.642321510e+03 +8.605781510e+03 +8.605781510e+03
7 +6.108879378e+03 +6.108879378e+03 +6.072339378e+03 +6.072339378e+03
62 +3.940128254e+03 +3.940128254e+03 +3.903588254e+03 +3.903588254e+03
175 +2.346919159e+03 +2.346919159e+03 +2.310379159e+03 +2.310379159e+03
2005 +1.568369356e+03 +1.568369356e+03 +1.531829356e+03 +1.531829356e+03
4019 +9.944747977e+02 +9.944747977e+02 +9.579347977e+02 +9.579347977e+02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.531225765e+03 +3.531225765e+03 +4.531225765e+03 +4.531225765e+03
24 +2.223277812e+03 +2.223277812e+03 +3.223277812e+03 +3.223277812e+03
1180 +1.552536779e+03 +1.552536779e+03 +2.552536779e+03 +2.552536779e+03
% function evaluation | noise-free fitness - Fopt (4.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.032036701e+04 +2.032036701e+04 +2.036697701e+04 +2.036697701e+04
2 +1.328427524e+04 +1.328427524e+04 +1.333088524e+04 +1.333088524e+04
4 +4.240972851e+03 +4.240972851e+03 +4.287582851e+03 +4.287582851e+03
5 +3.636260342e+03 +3.636260342e+03 +3.682870342e+03 +3.682870342e+03
141 +1.836548813e+03 +1.836548813e+03 +1.883158813e+03 +1.883158813e+03
1156 +1.391481756e+03 +1.391481756e+03 +1.438091756e+03 +1.438091756e+03
2473 +9.468811979e+02 +9.468811979e+02 +9.934911979e+02 +9.934911979e+02
% function evaluation | noise-free fitness - Fopt (-2.643100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.395797087e+04 +1.395797087e+04 +1.369366087e+04 +1.369366087e+04
4 +9.435911654e+03 +9.435911654e+03 +9.171601654e+03 +9.171601654e+03
34 +4.682805777e+03 +4.682805777e+03 +4.418495777e+03 +4.418495777e+03
58 +3.476269644e+03 +3.476269644e+03 +3.211959644e+03 +3.211959644e+03
464 +2.348752732e+03 +2.348752732e+03 +2.084442732e+03 +2.084442732e+03
1620 +1.540918426e+03 +1.540918426e+03 +1.276608426e+03 +1.276608426e+03
% function evaluation | noise-free fitness - Fopt (7.273000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.144953650e+03 +8.144953650e+03 +8.217683650e+03 +8.217683650e+03
2 +3.848039757e+03 +3.848039757e+03 +3.920769757e+03 +3.920769757e+03
8 +2.349648347e+03 +2.349648347e+03 +2.422378347e+03 +2.422378347e+03
2028 +1.474068234e+03 +1.474068234e+03 +1.546798234e+03 +1.546798234e+03
12060 +9.755003937e+02 +9.755003937e+02 +1.048230394e+03 +1.048230394e+03
% function evaluation | noise-free fitness - Fopt (1.368700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.078482225e+03 +7.078482225e+03 +7.215352225e+03 +7.215352225e+03
2 +4.795187225e+03 +4.795187225e+03 +4.932057225e+03 +4.932057225e+03
44 +2.736412645e+03 +2.736412645e+03 +2.873282645e+03 +2.873282645e+03
501 +2.439087878e+03 +2.439087878e+03 +2.575957878e+03 +2.575957878e+03
2145 +1.459839577e+03 +1.459839577e+03 +1.596709577e+03 +1.596709577e+03
% function evaluation | noise-free fitness - Fopt (2.196000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.425086606e+04 +2.425086606e+04 +2.427282606e+04 +2.427282606e+04
10 +1.091596429e+04 +1.091596429e+04 +1.093792429e+04 +1.093792429e+04
14 +9.138818243e+03 +9.138818243e+03 +9.160778243e+03 +9.160778243e+03
46 +4.643210823e+03 +4.643210823e+03 +4.665170823e+03 +4.665170823e+03
60 +3.345729684e+03 +3.345729684e+03 +3.367689684e+03 +3.367689684e+03
302 +1.877183187e+03 +1.877183187e+03 +1.899143187e+03 +1.899143187e+03
2047 +1.304672739e+03 +1.304672739e+03 +1.326632739e+03 +1.326632739e+03
% function evaluation | noise-free fitness - Fopt (-2.139000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.260107708e+03 +3.260107708e+03 +3.238717708e+03 +3.238717708e+03
960 +2.338520261e+03 +2.338520261e+03 +2.317130261e+03 +2.317130261e+03
2001 +1.309839446e+03 +1.309839446e+03 +1.288449446e+03 +1.288449446e+03
% function evaluation | noise-free fitness - Fopt (5.176600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.121752177e+04 +1.121752177e+04 +1.173518177e+04 +1.173518177e+04
3 +5.783186497e+03 +5.783186497e+03 +6.300846497e+03 +6.300846497e+03
