% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.231422216e+01 +6.231422216e+01 +4.537422216e+01 +4.537422216e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
62 +3.966540954e+01 +3.966540954e+01 +2.272540954e+01 +2.272540954e+01 +1.0198e+00 -2.3703e+00 -7.7948e-01 +1.8921e+00 +2.4815e+00
109 +2.173213358e+01 +2.173213358e+01 +4.792133578e+00 +4.792133578e+00 +1.0340e+00 +1.2206e+00 -1.4672e+00 +2.4257e+00 -9.8192e-01
201 +6.786905386e+00 +6.786905386e+00 -1.015309461e+01 -1.015309461e+01 +3.1472e+00 +2.1720e+00 -1.4356e+00 +1.4510e+00 +1.5292e+00
713 +3.287626036e+00 +3.287626036e+00 -1.365237396e+01 -1.365237396e+01 +2.9671e+00 +2.3412e+00 -2.0263e+00 +1.6894e+00 +1.1081e+00
1092 +1.875975961e+00 +1.875975961e+00 -1.506402404e+01 -1.506402404e+01 +2.3859e+00 +1.2437e+00 -2.4529e+00 +2.5209e+00 +1.0312e+00
1208 +1.111506177e+00 +1.111506177e+00 -1.582849382e+01 -1.582849382e+01 +3.4339e+00 +1.9796e+00 -1.8112e+00 +1.9244e+00 +1.3644e+00
1213 +7.575574528e-01 +7.575574528e-01 -1.618244255e+01 -1.618244255e+01 +3.3444e+00 +2.4778e+00 -1.7355e+00 +1.5185e+00 +1.3779e+00
1360 +3.880779407e-01 +3.880779407e-01 -1.655192206e+01 -1.655192206e+01 +3.3021e+00 +2.2515e+00 -1.7784e+00 +1.7629e+00 +1.3085e+00
3658 +2.111548447e-01 +2.111548447e-01 -1.672884516e+01 -1.672884516e+01 +3.6464e+00 +2.5129e+00 -1.5331e+00 +1.4905e+00 +1.4112e+00
4032 +1.581972316e-01 +1.581972316e-01 -1.678180277e+01 -1.678180277e+01 +3.5499e+00 +2.4848e+00 -1.5969e+00 +1.5473e+00 +1.3854e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.973454507e+01 +4.973454507e+01 +6.854454507e+01 +6.854454507e+01 +3.1472e+00 +4.0579e+00 -3.7301e+00 +4.1338e+00 +1.3236e+00
10 +3.500675500e+01 +3.500675500e+01 +5.381675500e+01 +5.381675500e+01 -1.0236e-01 -5.4414e-01 +1.4631e+00 +2.0936e+00 +2.5469e+00
42 +2.336454800e+01 +2.336454800e+01 +4.217454800e+01 +4.217454800e+01 -5.1028e-01 -6.0094e-01 +1.5745e+00 +5.3406e-01 +2.2592e+00
141 +1.535216943e+01 +1.535216943e+01 +3.416216943e+01 +3.416216943e+01 +2.2729e-01 +2.0789e+00 -1.0637e+00 +1.3148e+00 -3.1777e-01
191 +8.207355503e+00 +8.207355503e+00 +2.701735550e+01 +2.701735550e+01 -1.2482e+00 +2.5729e+00 -1.5136e+00 +1.4299e+00 +2.0468e+00
341 +5.599922964e+00 +5.599922964e+00 +2.440992296e+01 +2.440992296e+01 -5.4595e-01 +3.4086e+00 -1.0637e+00 +1.2202e+00 +1.1012e+00
633 +3.980143193e+00 +3.980143193e+00 +2.279014319e+01 +2.279014319e+01 -5.1331e-02 +1.6254e+00 -9.1960e-01 +5.2439e-01 +1.2855e+00
953 +2.201012866e+00 +2.201012866e+00 +2.101101287e+01 +2.101101287e+01 -5.6922e-01 +2.1009e+00 -9.1960e-01 +5.2439e-01 +1.2855e+00
1186 +1.494210358e+00 +1.494210358e+00 +2.030421036e+01 +2.030421036e+01 -2.6238e-01 +1.6578e+00 -7.6574e-01 +8.2692e-02 +1.4392e+00
1328 +7.693427353e-01 +7.693427353e-01 +1.957934274e+01 +1.957934274e+01 -1.8784e-01 +1.3630e+00 -7.9493e-01 -3.4363e-01 +1.8392e+00
2699 +3.201510904e-01 +3.201510904e-01 +1.913015109e+01 +1.913015109e+01 -1.8276e-01 +1.6426e+00 -7.9384e-01 -1.7215e-01 +1.8207e+00
3831 +2.201837061e-01 +2.201837061e-01 +1.903018371e+01 +1.903018371e+01 -1.3140e-01 +1.5945e+00 -7.8256e-01 -3.1363e-01 +1.9283e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
